"","venn_group","gene","comparison","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","Regulation"
"2345","Shared","Kcnq3","24hrvs1hr_SAL",4.6126475174455e-07,0.189713846826259,0.969,0.873,0.0108134295751475,"ExcitatoryNeuronsCA1","Up"
"2346","Shared","Kcnq3","24hrvs1hr_SAL",7.62104628058608e-08,0.435507538352735,0.913,0.798,0.0017866018795578,"ExcitatoryNeuronsCA3","Up"
"2347","Shared","Kcnq3","24hrvs1hr_SAL",7.99840418217803e-10,-0.659332474975326,0.692,0.766,1.87506589242799e-05,"ExcitatoryNeuronsMatureDG","Down"
"2348","Shared","Tmem108","24hrvs1hr_SAL",1.43408423126101e-06,0.31305824093006,0.616,0.425,0.0336192366334518,"ExcitatoryNeuronsCA1","Up"
"2349","Shared","Tmem108","24hrvs1hr_SAL",1.46368946068404e-06,0.365324451627812,0.816,0.717,0.0343132720268161,"ExcitatoryNeuronsCA3","Up"
"2350","Shared","Tmem108","24hrvs1hr_SAL",5.47833923028248e-08,0.354503032115407,0.934,0.768,0.00128428706575512,"ExcitatoryNeuronsMatureDG","Up"
"2351","CA3_DG","Gm26871","24hrvs1hr_SAL",1.0887573655233e-11,0.317197084730782,0.998,0.99,2.55237389199628e-07,"ExcitatoryNeuronsCA3","Up"
"2352","CA3_DG","Gm26871","24hrvs1hr_SAL",1.70191513405413e-06,0.210113504160665,0.992,0.977,0.0398979964876309,"ExcitatoryNeuronsMatureDG","Up"
"2353","CA3_DG","Ncdn","24hrvs1hr_SAL",1.65562927374402e-11,-1.47811107608029,0.104,0.277,3.88129170643809e-07,"ExcitatoryNeuronsCA3","Down"
"2354","CA3_DG","Ncdn","24hrvs1hr_SAL",1.41144553695145e-09,-1.58782991462578,0.202,0.331,3.30885177227527e-05,"ExcitatoryNeuronsMatureDG","Down"
"2355","CA3_DG","Jakmip2","24hrvs1hr_SAL",8.74501406020974e-09,0.415736872773401,0.852,0.689,0.00020500936461349,"ExcitatoryNeuronsCA3","Up"
"2356","CA3_DG","Jakmip2","24hrvs1hr_SAL",3.98680102948746e-08,0.490353025097753,0.777,0.529,0.00093462576534274,"ExcitatoryNeuronsMatureDG","Up"
"2357","CA3_DG","Grik4","24hrvs1hr_SAL",4.41843494714094e-08,0.481073840027446,0.878,0.786,0.00103581370465825,"ExcitatoryNeuronsCA3","Up"
"2358","CA3_DG","Grik4","24hrvs1hr_SAL",1.39535987191369e-06,0.348439588093901,0.608,0.367,0.0327114214772727,"ExcitatoryNeuronsMatureDG","Up"
"2359","CA3_DG","Lgi1","24hrvs1hr_SAL",3.57143320524492e-07,0.429364008524331,0.741,0.589,0.00837251086305567,"ExcitatoryNeuronsCA3","Up"
"2360","CA3_DG","Lgi1","24hrvs1hr_SAL",7.71631060858329e-07,0.474118992285002,0.662,0.458,0.0180893469597018,"ExcitatoryNeuronsMatureDG","Up"
"2361","CA3_DG","Sparcl1","24hrvs1hr_SAL",6.53917695661226e-07,-0.872161336948568,0.193,0.333,0.0153297925393861,"ExcitatoryNeuronsCA3","Down"
"2362","CA3_DG","Sparcl1","24hrvs1hr_SAL",4.84588475960453e-13,-1.63821916438485,0.238,0.398,1.13602076419409e-08,"ExcitatoryNeuronsMatureDG","Down"
"2363","CA3_DG","Rufy3","24hrvs1hr_SAL",1.027213075961e-06,0.430514750835831,0.685,0.501,0.0240809561397537,"ExcitatoryNeuronsCA3","Up"
"2364","CA3_DG","Rufy3","24hrvs1hr_SAL",1.92176618106346e-07,0.488316609791505,0.546,0.297,0.00450519645826707,"ExcitatoryNeuronsMatureDG","Up"
"2365","CA3_DG","Apbb2","24hrvs1hr_SAL",1.35500501687844e-06,0.387413252777874,0.739,0.547,0.0317653826106812,"ExcitatoryNeuronsCA3","Up"
"2366","CA3_DG","Apbb2","24hrvs1hr_SAL",1.17017488942874e-06,0.510580096012033,0.462,0.26,0.027432409932878,"ExcitatoryNeuronsMatureDG","Up"
"2367","CA3_DG","Spred2","24hrvs1hr_SAL",1.64383196862957e-06,0.511241196229054,0.452,0.303,0.0385363528405829,"ExcitatoryNeuronsCA3","Up"
"2368","CA3_DG","Spred2","24hrvs1hr_SAL",5.29141452813058e-10,0.789827142321621,0.431,0.203,1.24046630782965e-05,"ExcitatoryNeuronsMatureDG","Up"
"2369","CA1_DG","Snhg11","24hrvs1hr_SAL",3.30405717485786e-30,-0.434472894605878,0.997,0.996,7.74570123501927e-26,"ExcitatoryNeuronsCA1","Down"
"2370","CA1_DG","Snhg11","24hrvs1hr_SAL",1.0717138496844e-10,-0.459164724774713,0.77,0.973,2.51241877781513e-06,"ExcitatoryNeuronsImmatureDG","Down"
"2371","CA1_DG","Snhg11","24hrvs1hr_SAL",3.66423548136711e-37,-1.37883815736904,0.364,0.753,8.59006723896891e-33,"ExcitatoryNeuronsMatureDG","Down"
"2372","CA1_DG","Cpe","24hrvs1hr_SAL",2.61289996372195e-26,-0.723875234513878,0.744,0.804,6.12542138495337e-22,"ExcitatoryNeuronsCA1","Down"
"2373","CA1_DG","Cpe","24hrvs1hr_SAL",6.6235802774449e-07,-0.607911061009566,0.384,0.505,0.0155276592444141,"ExcitatoryNeuronsMatureDG","Down"
"2374","CA1_DG","Mpp6","24hrvs1hr_SAL",1.12415416271818e-21,0.673254874155315,0.748,0.467,2.63535460366023e-17,"ExcitatoryNeuronsCA1","Up"
"2375","CA1_DG","Mpp6","24hrvs1hr_SAL",8.63370527720876e-12,0.659627117383133,0.556,0.273,2.02399952813605e-07,"ExcitatoryNeuronsMatureDG","Up"
"2376","CA1_DG","Apba1","24hrvs1hr_SAL",3.66611711277632e-19,0.53857966348743,0.822,0.57,8.59447834748153e-15,"ExcitatoryNeuronsCA1","Up"
"2377","CA1_DG","Apba1","24hrvs1hr_SAL",2.18732975851327e-10,0.604797626131221,0.608,0.32,5.12775715288265e-06,"ExcitatoryNeuronsMatureDG","Up"
"2378","CA1_DG","Csmd3","24hrvs1hr_SAL",1.53547275601153e-18,-0.442563520415286,0.982,0.986,3.59960878191783e-14,"ExcitatoryNeuronsCA1","Down"
"2379","CA1_DG","Csmd3","24hrvs1hr_SAL",3.5021732413898e-14,-0.498523473920463,0.979,1,8.21014472979012e-10,"ExcitatoryNeuronsMatureDG","Down"
"2380","CA1_DG","Oxr1","24hrvs1hr_SAL",4.28943631584844e-18,-0.654512073175974,0.734,0.807,1.00557255552435e-13,"ExcitatoryNeuronsCA1","Down"
"2381","CA1_DG","Oxr1","24hrvs1hr_SAL",1.8549446393204e-10,-0.518318826195584,0.81,0.865,4.3485467179588e-06,"ExcitatoryNeuronsMatureDG","Down"
"2382","CA1_DG","Gria2","24hrvs1hr_SAL",2.150990724284e-17,-0.310405899780705,1,1,5.04256755493897e-13,"ExcitatoryNeuronsCA1","Down"
"2383","CA1_DG","Gria2","24hrvs1hr_SAL",1.28983867682576e-12,-0.339500322452939,0.998,1,3.02376881008264e-08,"ExcitatoryNeuronsMatureDG","Down"
"2384","CA1_DG","Malat1","24hrvs1hr_SAL",7.04428223777985e-16,-0.2367763665949,1,1,1.65139108500273e-11,"ExcitatoryNeuronsCA1","Down"
"2385","CA1_DG","Malat1","24hrvs1hr_SAL",3.71150705216524e-10,-0.313336351053673,1,1,8.70088598239097e-06,"ExcitatoryNeuronsImmatureDG","Down"
"2386","CA1_DG","Malat1","24hrvs1hr_SAL",7.69009939410827e-12,-0.226373919873334,1,1,1.8027900009608e-07,"ExcitatoryNeuronsMatureDG","Down"
"2387","CA1_DG","Sema3c","24hrvs1hr_SAL",7.78959335847463e-16,0.660994399239631,0.395,0.189,1.82611437102721e-11,"ExcitatoryNeuronsCA1","Up"
"2388","CA1_DG","Sema3c","24hrvs1hr_SAL",5.63855633211706e-14,1.17335933800856,0.349,0.115,1.3218467609382e-09,"ExcitatoryNeuronsMatureDG","Up"
"2389","CA1_DG","Kcnk10","24hrvs1hr_SAL",2.86791519874108e-14,0.471363656337248,0.664,0.4,6.72325360040872e-10,"ExcitatoryNeuronsCA1","Up"
"2390","CA1_DG","Kcnk10","24hrvs1hr_SAL",2.09650876128384e-10,0.772426858900928,0.454,0.219,4.9148454890777e-06,"ExcitatoryNeuronsMatureDG","Up"
"2391","CA1_DG","Gpm6a","24hrvs1hr_SAL",8.49883122978781e-14,-0.355760235032641,0.989,0.982,1.99238100519916e-09,"ExcitatoryNeuronsCA1","Down"
"2392","CA1_DG","Gpm6a","24hrvs1hr_SAL",1.60369847677961e-06,-0.315274767531142,0.977,0.987,0.0375955033911443,"ExcitatoryNeuronsMatureDG","Down"
"2393","CA1_DG","Nav3","24hrvs1hr_SAL",9.35839406894765e-14,-0.264769930164106,1,0.998,2.1938883215834e-09,"ExcitatoryNeuronsCA1","Down"
"2394","CA1_DG","Nav3","24hrvs1hr_SAL",1.9805129416016e-14,-0.559111834205923,0.961,0.982,4.64291648899664e-10,"ExcitatoryNeuronsMatureDG","Down"
"2395","CA1_DG","Arglu1","24hrvs1hr_SAL",1.31711255201268e-13,-0.411298657307798,0.868,0.856,3.08770695568333e-09,"ExcitatoryNeuronsCA1","Down"
"2396","CA1_DG","Arglu1","24hrvs1hr_SAL",7.49505971584018e-07,-0.477485822051233,0.733,0.734,0.0175706684918441,"ExcitatoryNeuronsMatureDG","Down"
"2397","CA1_DG","Ppp1r14c","24hrvs1hr_SAL",7.25778949887614e-13,0.553375412774358,0.588,0.359,1.70144359222153e-08,"ExcitatoryNeuronsCA1","Up"
"2398","CA1_DG","Ppp1r14c","24hrvs1hr_SAL",8.58704969083116e-12,0.632461123237821,0.579,0.297,2.01306205902155e-07,"ExcitatoryNeuronsMatureDG","Up"
"2399","CA1_DG","4930532I03Rik","24hrvs1hr_SAL",1.23249604234531e-12,0.755287596857342,0.331,0.161,2.88934047207011e-08,"ExcitatoryNeuronsCA1","Up"
"2400","CA1_DG","4930532I03Rik","24hrvs1hr_SAL",4.95406250704322e-10,1.00704776363679,0.285,0.102,1.16138087352614e-05,"ExcitatoryNeuronsMatureDG","Up"
"2401","CA1_DG","Dleu2","24hrvs1hr_SAL",3.71529636738591e-12,0.788054836774606,0.362,0.193,8.70976927406279e-08,"ExcitatoryNeuronsCA1","Up"
"2402","CA1_DG","Dleu2","24hrvs1hr_SAL",7.04634691114939e-11,0.820765196985742,0.462,0.219,1.65187510638075e-06,"ExcitatoryNeuronsMatureDG","Up"
"2403","CA1_DG","Khdrbs3","24hrvs1hr_SAL",2.68028870803311e-11,-0.544515152760417,0.805,0.77,6.28340081824201e-07,"ExcitatoryNeuronsCA1","Down"
"2404","CA1_DG","Khdrbs3","24hrvs1hr_SAL",2.27045974319311e-07,-0.672659785241017,0.421,0.727,0.00532263877596761,"ExcitatoryNeuronsImmatureDG","Down"
"2405","CA1_DG","Khdrbs3","24hrvs1hr_SAL",6.82994637004506e-10,-1.09976765767997,0.179,0.331,1.60114432752966e-05,"ExcitatoryNeuronsMatureDG","Down"
"2406","CA1_DG","Epc1","24hrvs1hr_SAL",2.72085603886929e-11,0.509239337778764,0.568,0.346,6.37850281192127e-07,"ExcitatoryNeuronsCA1","Up"
"2407","CA1_DG","Epc1","24hrvs1hr_SAL",1.29403242403419e-10,0.688278597504208,0.466,0.221,3.03360021166336e-06,"ExcitatoryNeuronsMatureDG","Up"
"2408","CA1_DG","Elovl6","24hrvs1hr_SAL",6.37330313277722e-11,0.476145270333313,0.5,0.293,1.49409345341696e-06,"ExcitatoryNeuronsCA1","Up"
"2409","CA1_DG","Elovl6","24hrvs1hr_SAL",5.54610051858617e-14,1.43963047131749,0.354,0.122,1.30017234457215e-09,"ExcitatoryNeuronsMatureDG","Up"
"2410","CA1_DG","Klf8","24hrvs1hr_SAL",2.70150649398943e-10,0.492946885681953,0.621,0.404,6.33314167385943e-06,"ExcitatoryNeuronsCA1","Up"
"2411","CA1_DG","Klf8","24hrvs1hr_SAL",1.04429479647685e-07,0.686151327227163,0.362,0.177,0.00244814029138068,"ExcitatoryNeuronsMatureDG","Up"
"2412","CA1_DG","Rap1gap2","24hrvs1hr_SAL",3.03831091581662e-10,0.69048412878572,0.348,0.19,7.12271227994891e-06,"ExcitatoryNeuronsCA1","Up"
"2413","CA1_DG","Rap1gap2","24hrvs1hr_SAL",1.25481994005614e-07,0.66141925963686,0.348,0.164,0.0029416743854736,"ExcitatoryNeuronsMatureDG","Up"
"2414","CA1_DG","Mfhas1","24hrvs1hr_SAL",4.67258586120196e-10,0.739734363162864,0.308,0.162,1.09539430344157e-05,"ExcitatoryNeuronsCA1","Up"
"2415","CA1_DG","Mfhas1","24hrvs1hr_SAL",1.38953379710784e-06,0.817117653366152,0.259,0.117,0.0325748408055991,"ExcitatoryNeuronsMatureDG","Up"
"2416","CA1_DG","Bcl9","24hrvs1hr_SAL",5.0958041050291e-10,0.575130841192504,0.469,0.279,1.19460935634197e-05,"ExcitatoryNeuronsCA1","Up"
"2417","CA1_DG","Bcl9","24hrvs1hr_SAL",1.52361072366318e-10,0.980807167002125,0.297,0.104,3.5718006194836e-06,"ExcitatoryNeuronsMatureDG","Up"
"2418","CA1_DG","Slc4a10","24hrvs1hr_SAL",6.30391851785502e-10,-0.445089576936436,0.83,0.785,1.47782761814075e-05,"ExcitatoryNeuronsCA1","Down"
"2419","CA1_DG","Slc4a10","24hrvs1hr_SAL",1.08042853571031e-06,-0.380600800092036,0.859,0.88,0.0253284861626567,"ExcitatoryNeuronsMatureDG","Down"
"2420","CA1_DG","D130043K22Rik","24hrvs1hr_SAL",8.05023870590981e-10,0.704799675585132,0.332,0.18,1.88721745982644e-05,"ExcitatoryNeuronsCA1","Up"
"2421","CA1_DG","D130043K22Rik","24hrvs1hr_SAL",2.22463907922094e-07,0.894736665158952,0.252,0.107,0.00521522139341766,"ExcitatoryNeuronsMatureDG","Up"
"2422","CA1_DG","Nrg3","24hrvs1hr_SAL",9.8213982490692e-10,-0.161480502434602,1,1,2.30243039152929e-05,"ExcitatoryNeuronsCA1","Down"
"2423","CA1_DG","Nrg3","24hrvs1hr_SAL",1.71645606626322e-06,-0.21150390543793,1,1,0.0402388795614087,"ExcitatoryNeuronsMatureDG","Down"
"2424","CA1_DG","Bbip1","24hrvs1hr_SAL",1.53956318589281e-09,0.637487258354639,0.358,0.2,3.60919797668852e-05,"ExcitatoryNeuronsCA1","Up"
"2425","CA1_DG","Bbip1","24hrvs1hr_SAL",1.88760949120385e-07,0.940413600740257,0.251,0.104,0.00442512293022918,"ExcitatoryNeuronsMatureDG","Up"
"2426","CA1_DG","Ssbp2","24hrvs1hr_SAL",1.87301856444208e-09,-0.509446004601196,0.624,0.675,4.39091742062157e-05,"ExcitatoryNeuronsCA1","Down"
"2427","CA1_DG","Ssbp2","24hrvs1hr_SAL",1.05165235084081e-07,-0.714503029193498,0.575,0.648,0.00246538860607612,"ExcitatoryNeuronsMatureDG","Down"
"2428","CA1_DG","Slco3a1","24hrvs1hr_SAL",2.88489479232209e-09,0.381448322452718,0.589,0.384,6.76305886164067e-05,"ExcitatoryNeuronsCA1","Up"
"2429","CA1_DG","Slco3a1","24hrvs1hr_SAL",1.58705183650005e-08,0.5580129979661,0.595,0.333,0.0003720525620307,"ExcitatoryNeuronsMatureDG","Up"
"2430","CA1_DG","Rapgef1","24hrvs1hr_SAL",3.18770897977715e-09,0.639621722494888,0.344,0.195,7.47294616129158e-05,"ExcitatoryNeuronsCA1","Up"
"2431","CA1_DG","Rapgef1","24hrvs1hr_SAL",2.96299321768557e-07,0.637596425128011,0.289,0.13,0.00694614500022029,"ExcitatoryNeuronsMatureDG","Up"
"2432","CA1_DG","Mtss1","24hrvs1hr_SAL",3.72124849424284e-09,0.420034922032232,0.547,0.341,8.72372284505348e-05,"ExcitatoryNeuronsCA1","Up"
"2433","CA1_DG","Mtss1","24hrvs1hr_SAL",2.63138312383297e-09,0.753923720751086,0.395,0.19,6.16875145720163e-05,"ExcitatoryNeuronsMatureDG","Up"
"2434","CA1_DG","Kif26b","24hrvs1hr_SAL",4.03859177973509e-09,0.50086638888914,0.366,0.214,9.46767070923297e-05,"ExcitatoryNeuronsCA1","Up"
"2435","CA1_DG","Kif26b","24hrvs1hr_SAL",7.84103365483825e-08,0.441031264254186,0.705,0.448,0.00183817351970373,"ExcitatoryNeuronsMatureDG","Up"
"2436","CA1_DG","Gm49797","24hrvs1hr_SAL",6.40388901993489e-09,0.555072990523643,0.372,0.215,0.00015012637029433,"ExcitatoryNeuronsCA1","Up"
"2437","CA1_DG","Gm49797","24hrvs1hr_SAL",3.08117983336767e-09,0.742611373363395,0.359,0.156,7.22320988336383e-05,"ExcitatoryNeuronsMatureDG","Up"
"2438","CA1_DG","Plppr5","24hrvs1hr_SAL",1.15117369397945e-08,0.372108146008832,0.685,0.501,0.0002698696490796,"ExcitatoryNeuronsCA1","Up"
"2439","CA1_DG","Plppr5","24hrvs1hr_SAL",1.30142654814882e-08,0.548089784672177,0.57,0.318,0.00030509342568252,"ExcitatoryNeuronsMatureDG","Up"
"2440","CA1_DG","Map2","24hrvs1hr_SAL",1.18469090576316e-08,-0.266842852069544,0.989,0.966,0.00027772708903805,"ExcitatoryNeuronsCA1","Down"
"2441","CA1_DG","Map2","24hrvs1hr_SAL",1.05994191096868e-06,-0.304799479631998,0.939,0.953,0.0248482182188387,"ExcitatoryNeuronsMatureDG","Down"
"2442","CA1_DG","Camk4","24hrvs1hr_SAL",1.2382571227237e-08,0.335548480246252,0.747,0.527,0.00029028461728011,"ExcitatoryNeuronsCA1","Up"
"2443","CA1_DG","Camk4","24hrvs1hr_SAL",6.14019238547708e-09,0.472116105083635,0.561,0.312,0.00014394453009273,"ExcitatoryNeuronsMatureDG","Up"
"2444","CA1_DG","Reep1","24hrvs1hr_SAL",1.6021252041734e-08,0.368648176799824,0.658,0.436,0.00037558621161437,"ExcitatoryNeuronsCA1","Up"
"2445","CA1_DG","Reep1","24hrvs1hr_SAL",3.49786029382563e-10,0.741502029456518,0.366,0.151,8.20003388681541e-06,"ExcitatoryNeuronsMatureDG","Up"
"2446","CA1_DG","Mtus2","24hrvs1hr_SAL",1.83810825362647e-08,0.405507230057326,0.655,0.447,0.00043090771789765,"ExcitatoryNeuronsCA1","Up"
"2447","CA1_DG","Mtus2","24hrvs1hr_SAL",8.32901949379598e-10,0.721747290505735,0.598,0.349,1.95257203993059e-05,"ExcitatoryNeuronsMatureDG","Up"
"2448","CA1_DG","Ssx2ip","24hrvs1hr_SAL",1.90651243077215e-08,0.565864240340385,0.333,0.186,0.00044694370914591,"ExcitatoryNeuronsCA1","Up"
"2449","CA1_DG","Ssx2ip","24hrvs1hr_SAL",1.06861565549931e-06,0.72721555502104,0.251,0.109,0.0250515568118703,"ExcitatoryNeuronsMatureDG","Up"
"2450","CA1_DG","Zswim5","24hrvs1hr_SAL",2.04771763992217e-08,0.547230621064812,0.361,0.213,0.00048004644632695,"ExcitatoryNeuronsCA1","Up"
"2451","CA1_DG","Zswim5","24hrvs1hr_SAL",1.15589466886805e-06,0.725357792707705,0.361,0.19,0.0270976387222737,"ExcitatoryNeuronsMatureDG","Up"
"2452","CA1_DG","Dnm2","24hrvs1hr_SAL",3.29773968784093e-08,0.504521412200065,0.401,0.237,0.00077308911502055,"ExcitatoryNeuronsCA1","Up"
"2453","CA1_DG","Dnm2","24hrvs1hr_SAL",1.00077895727194e-08,0.669560455042873,0.359,0.161,0.00023461261095326,"ExcitatoryNeuronsMatureDG","Up"
"2454","CA1_DG","Mlip","24hrvs1hr_SAL",3.4452949162066e-08,0.333381796293646,0.732,0.535,0.00080768048720631,"ExcitatoryNeuronsCA1","Up"
"2455","CA1_DG","Mlip","24hrvs1hr_SAL",3.99933668503916e-07,0.406607682306453,0.698,0.474,0.00937564499073731,"ExcitatoryNeuronsMatureDG","Up"
"2456","CA1_DG","Lrfn2","24hrvs1hr_SAL",3.48268913033713e-08,0.389914763286146,0.611,0.405,0.00081644681282493,"ExcitatoryNeuronsCA1","Up"
"2457","CA1_DG","Lrfn2","24hrvs1hr_SAL",7.02800012389676e-08,0.440476096601011,0.559,0.31,0.00164757406904512,"ExcitatoryNeuronsMatureDG","Up"
"2458","CA1_DG","Rims2","24hrvs1hr_SAL",3.5192884950861e-08,-0.388484761024082,0.807,0.818,0.00082502680190303,"ExcitatoryNeuronsCA1","Down"
"2459","CA1_DG","Rims2","24hrvs1hr_SAL",4.72362705991504e-15,-0.694355285544946,0.662,0.81,1.10735989165588e-10,"ExcitatoryNeuronsMatureDG","Down"
"2460","CA1_DG","Kcnq5","24hrvs1hr_SAL",3.56142613187428e-08,0.248449481094209,0.946,0.891,0.00083490512809528,"ExcitatoryNeuronsCA1","Up"
"2461","CA1_DG","Kcnq5","24hrvs1hr_SAL",4.84595016513633e-19,-0.858603747490986,0.421,0.698,1.13603609721291e-14,"ExcitatoryNeuronsMatureDG","Down"
"2462","CA1_DG","Syn3","24hrvs1hr_SAL",5.2741149212872e-08,0.404024347695082,0.455,0.297,0.00123641076099736,"ExcitatoryNeuronsCA1","Up"
"2463","CA1_DG","Syn3","24hrvs1hr_SAL",3.55655511402684e-09,0.599134455710836,0.618,0.375,8.33763215381312e-05,"ExcitatoryNeuronsMatureDG","Up"
"2464","CA1_DG","Slain1","24hrvs1hr_SAL",5.83295836117463e-08,0.53500738109244,0.489,0.318,0.00136742042861017,"ExcitatoryNeuronsCA1","Up"
"2465","CA1_DG","Slain1","24hrvs1hr_SAL",9.58391264290095e-10,0.787909738136842,0.37,0.159,2.24675664087527e-05,"ExcitatoryNeuronsMatureDG","Up"
"2466","CA1_DG","Mpped2","24hrvs1hr_SAL",7.90728205468047e-08,0.434952823140892,0.442,0.28,0.00185370413207874,"ExcitatoryNeuronsCA1","Up"
"2467","CA1_DG","Mpped2","24hrvs1hr_SAL",1.25068507549154e-10,0.632950050770251,0.503,0.237,2.93198102247482e-06,"ExcitatoryNeuronsMatureDG","Up"
"2468","CA1_DG","Nck2","24hrvs1hr_SAL",1.30576546342007e-07,0.505260908582397,0.393,0.238,0.00306110597589566,"ExcitatoryNeuronsCA1","Up"
"2469","CA1_DG","Nck2","24hrvs1hr_SAL",1.82653546148519e-07,0.60838932812302,0.382,0.193,0.00428194708235973,"ExcitatoryNeuronsMatureDG","Up"
"2470","CA1_DG","Unc13b","24hrvs1hr_SAL",1.59235854347124e-07,0.325560251378929,0.733,0.533,0.00373296613345962,"ExcitatoryNeuronsCA1","Up"
"2471","CA1_DG","Unc13b","24hrvs1hr_SAL",7.93249904281978e-08,0.612732141918027,0.4,0.198,0.00185961575060824,"ExcitatoryNeuronsMatureDG","Up"
"2472","CA1_DG","Cacna1e","24hrvs1hr_SAL",1.67490026724427e-07,-0.37316234274593,0.907,0.884,0.00392646869650075,"ExcitatoryNeuronsCA1","Down"
"2473","CA1_DG","Cacna1e","24hrvs1hr_SAL",2.70317599354748e-10,-0.412172102439356,0.966,0.979,6.33705548167336e-06,"ExcitatoryNeuronsMatureDG","Down"
"2474","CA1_DG","Fat4","24hrvs1hr_SAL",2.34147305023541e-07,0.545081773956357,0.354,0.214,0.00548911527166688,"ExcitatoryNeuronsCA1","Up"
"2475","CA1_DG","Fat4","24hrvs1hr_SAL",3.95571312290435e-08,0.515978433589136,0.608,0.367,0.00092733782740246,"ExcitatoryNeuronsMatureDG","Up"
"2476","CA1_DG","Safb","24hrvs1hr_SAL",2.93233689356766e-07,0.501079216451365,0.345,0.2,0.00687427737959067,"ExcitatoryNeuronsCA1","Up"
"2477","CA1_DG","Safb","24hrvs1hr_SAL",2.95457405677728e-07,0.559825315271264,0.333,0.154,0.00692640796130299,"ExcitatoryNeuronsMatureDG","Up"
"2478","CA1_DG","Ptpro","24hrvs1hr_SAL",3.31114512380752e-07,0.448415980729627,0.447,0.304,0.00776231751374196,"ExcitatoryNeuronsCA1","Up"
"2479","CA1_DG","Ptpro","24hrvs1hr_SAL",3.95181092918906e-16,0.644191723170477,0.839,0.552,9.26423036129791e-12,"ExcitatoryNeuronsMatureDG","Up"
"2480","CA1_DG","Sgsm1","24hrvs1hr_SAL",4.34870839733766e-07,0.511524993542843,0.382,0.235,0.0101946770958787,"ExcitatoryNeuronsCA1","Up"
"2481","CA1_DG","Sgsm1","24hrvs1hr_SAL",2.72060522684553e-07,0.678216216313777,0.325,0.156,0.00637791483329397,"ExcitatoryNeuronsMatureDG","Up"
"2482","CA1_DG","Rbm39","24hrvs1hr_SAL",5.66029782419636e-07,-0.32448732971327,0.838,0.785,0.0132694361892635,"ExcitatoryNeuronsCA1","Down"
"2483","CA1_DG","Rbm39","24hrvs1hr_SAL",1.40405666288158e-06,-0.400976546089679,0.805,0.799,0.0329153003479328,"ExcitatoryNeuronsMatureDG","Down"
"2484","CA1_DG","Dmtf1","24hrvs1hr_SAL",6.0900309340995e-07,0.434052416371477,0.302,0.176,0.0142768595188095,"ExcitatoryNeuronsCA1","Up"
"2485","CA1_DG","Dmtf1","24hrvs1hr_SAL",1.46490726534698e-07,0.750853633045941,0.275,0.117,0.00343418210215292,"ExcitatoryNeuronsMatureDG","Up"
"2486","CA1_DG","Syt1","24hrvs1hr_SAL",6.38763623237516e-07,-0.216301711371629,0.995,0.991,0.0149745356195571,"ExcitatoryNeuronsCA1","Down"
"2487","CA1_DG","Syt1","24hrvs1hr_SAL",1.90490734617676e-06,-0.401447026219878,0.977,0.984,0.0446567429164217,"ExcitatoryNeuronsMatureDG","Down"
"2488","CA1_DG","Phactr3","24hrvs1hr_SAL",8.1612524934705e-07,0.382284127532819,0.528,0.355,0.0191324242204429,"ExcitatoryNeuronsCA1","Up"
"2489","CA1_DG","Phactr3","24hrvs1hr_SAL",6.68604629135981e-08,0.675485291403843,0.348,0.161,0.00156740983208348,"ExcitatoryNeuronsMatureDG","Up"
"2490","CA1_DG","Cnot3","24hrvs1hr_SAL",8.60585708862939e-07,0.525514335609183,0.309,0.185,0.0201747107728739,"ExcitatoryNeuronsCA1","Up"
"2491","CA1_DG","Cnot3","24hrvs1hr_SAL",8.01796995284197e-07,0.770619924114238,0.285,0.13,0.0187965269604474,"ExcitatoryNeuronsMatureDG","Up"
"2492","CA1_DG","Mycbp2","24hrvs1hr_SAL",9.23675187958016e-07,-0.230991168118432,0.984,0.954,0.0216537174312998,"ExcitatoryNeuronsCA1","Down"
"2493","CA1_DG","Mycbp2","24hrvs1hr_SAL",2.11826349637398e-09,-0.468653388303283,0.972,0.982,4.96584511454953e-05,"ExcitatoryNeuronsMatureDG","Down"
"2494","CA1_DG","Large1","24hrvs1hr_SAL",1.05544748909553e-06,-0.212309286606266,0.988,0.973,0.0247428554868665,"ExcitatoryNeuronsCA1","Down"
"2495","CA1_DG","Large1","24hrvs1hr_SAL",6.56830988315341e-07,-0.367362183754649,0.933,0.938,0.0153980888590765,"ExcitatoryNeuronsMatureDG","Down"
"2496","DG","Pcdh7","24hrvs1hr_SAL",8.7902467340109e-29,-2.2863400081521,0.167,0.477,2.06069754185418e-24,"ExcitatoryNeuronsMatureDG","Down"
"2497","DG","Eps8","24hrvs1hr_SAL",7.53965631812125e-19,1.09623175993625,0.541,0.203,1.76752163065716e-14,"ExcitatoryNeuronsMatureDG","Up"
"2498","DG","Sema6d","24hrvs1hr_SAL",2.75848704902868e-18,0.641348368302399,0.959,0.844,6.46672118903794e-14,"ExcitatoryNeuronsMatureDG","Up"
"2499","DG","Zfp536","24hrvs1hr_SAL",9.22065800040183e-18,0.772670286280418,0.828,0.521,2.1615988550342e-13,"ExcitatoryNeuronsMatureDG","Up"
"2500","DG","App","24hrvs1hr_SAL",1.00941258436356e-16,-0.722312356314759,0.741,0.818,2.36636592152348e-12,"ExcitatoryNeuronsMatureDG","Down"
