"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
1.65562927374402e-11,-1.47811107608029,0.104,0.277,3.88129170643809e-07,"Ncdn","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.69902934264892e-11,0.749428236836049,0.56,0.335,3.98303448797187e-07,"Pabpc1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
3.75714832178371e-11,-1.5771210815532,0.106,0.271,8.80788281075755e-07,"Atp5g3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
4.66035757359106e-11,-1.36657108854669,0.195,0.369,1.09252762597695e-06,"Cox4i1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
4.78238975216309e-11,-1.32537702314501,0.155,0.335,1.12113562959959e-06,"Cox8a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
5.63346786211746e-11,0.629383569100712,0.746,0.521,1.3206538709162e-06,"Kcnq1ot1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
8.34602305923144e-11,-0.945839035587199,0.402,0.569,1.95655818577563e-06,"Eef1a1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
9.33136722363778e-11,0.994298044280301,0.386,0.186,2.1875524182374e-06,"Gm28750","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
9.4086348600104e-11,-1.35710733344319,0.141,0.311,2.20566627023224e-06,"Ptms","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
9.75262730350227e-11,-0.996675289217667,0.167,0.349,2.28630841876004e-06,"Cst3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.00036184488677e-10,-1.29582461060899,0.162,0.341,2.34514827296806e-06,"Cox6a1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.66431056881023e-10,-0.271193548000515,1,0.996,3.90164326646182e-06,"Nbea","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.8392489129135e-10,0.319527234063045,0.995,0.964,4.31175122654311e-06,"Ahi1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
2.06914467049886e-10,-1.16480109120663,0.198,0.371,4.85069585105048e-06,"Mdh1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.48896520047265e-10,0.27219986419302,1,0.988,5.83488111946803e-06,"Gria1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
2.5291605977477e-10,-0.36290189892317,0.995,0.994,5.92911118929994e-06,"Akt3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.11356743881984e-10,0.552226606956753,0.826,0.689,7.29913614682536e-06,"9530059O14Rik","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
3.45867566159281e-10,0.655898718315667,0.666,0.479,8.10817335347202e-06,"Clvs1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
3.45873684061139e-10,-1.27118639323091,0.167,0.335,8.10831677544527e-06,"Mt3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.92576337391053e-10,-0.954484438190043,0.332,0.501,9.20316707745846e-06,"Lars2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.96699259386331e-10,-1.05260850341273,0.242,0.413,9.29982073779375e-06,"Ywhah","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
5.35739161957814e-10,0.57520683155729,0.706,0.467,1.2559333173777e-05,"Ptprr","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
5.96271675538179e-10,-1.45983931220118,0.132,0.287,1.39783968896415e-05,"Calm3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.25548442391641e-09,0.40038496213047,0.979,0.964,2.94323213498724e-05,"Slit3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.34711657780489e-09,0.798342959129237,0.567,0.375,3.15804539334799e-05,"Tmem181a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.35873169652927e-09,-1.11399518330569,0.221,0.393,3.18527471617356e-05,"Morf4l1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.38302787190556e-09,-1.04270539172024,0.249,0.427,3.2422322401082e-05,"Tmsb4x","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.68888054204044e-09,-1.56479520118194,0.113,0.265,3.95924265470541e-05,"Nefl","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.38073067447765e-09,-0.89394072441869,0.355,0.515,5.58114692017796e-05,"Tecr","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.81070404552506e-09,-1.10510864100167,0.311,0.465,6.5891334939244e-05,"Psap","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.07570215951845e-09,-1.38213188765412,0.167,0.321,7.2103685725591e-05,"Cox6c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.08568553673571e-09,-0.981063436709538,0.28,0.445,7.23377260376952e-05,"Atp5a1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.28102804342893e-09,-1.29694113854653,0.136,0.289,7.69171404221044e-05,"Eef2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.36178986017582e-09,-1.47978030331001,0.118,0.261,7.88104396921017e-05,"Ldha","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.41431965917295e-09,-1.32025685966065,0.136,0.287,8.00418957699914e-05,"Mif","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.99057090282867e-09,-1.45856054751678,0.132,0.279,9.35509536750125e-05,"Rpl19","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
7.17695059532409e-09,-0.852167273639343,0.339,0.505,0.000168249252806183,"Ywhag","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
7.17797943067461e-09,-1.31549814971448,0.184,0.331,0.000168273371793305,"Nsg1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
8.0890126765402e-09,-0.723607509877504,0.428,0.591,0.000189630724176132,"Slc22a17","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
8.74501406020974e-09,0.415736872773401,0.852,0.689,0.000205009364613497,"Jakmip2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
9.24102523469399e-09,0.815504777497182,0.414,0.222,0.000216637354576931,"Gm49179","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.0600619124227e-08,0.36252557390118,0.953,0.888,0.000248510314129255,"Tenm4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.1125047980364e-08,-1.32633430861678,0.134,0.277,0.000260804499803673,"Mtch1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.13697236573427e-08,-0.645734032266529,0.586,0.689,0.000266540431699086,"Hnrnpa2b1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.33518064715999e-08,-1.12327225136022,0.226,0.387,0.000313006399113716,"Dnaja1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.34507707182224e-08,1.02379597501595,0.289,0.134,0.000315326417947288,"Mir670hg","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.69820148852316e-08,0.406007082662391,0.915,0.824,0.000398109374954485,"Pcsk2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
2.13750925377003e-08,-1.05783714614328,0.301,0.445,0.000501096294361308,"Syt4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.14364952222947e-08,-0.646683982812642,0.609,0.709,0.000502535757496254,"Peg3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.34466017020416e-08,-0.931145302988402,0.329,0.483,0.000549658683700961,"Maged1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.66422265033856e-08,0.164312338690356,1,1,0.000624573715918869,"Meg3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
3.2019103526301e-08,-0.774695528373444,0.388,0.543,0.000750623843967075,"Chd3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.35645856062352e-08,0.611871691642447,0.565,0.381,0.000786854580366971,"Pacsin1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
3.48793847633978e-08,-1.17042393434909,0.153,0.291,0.000817677417008335,"Uba1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.73986195014526e-08,-0.48700823643197,0.816,0.85,0.000876735836972552,"Ptprs","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
4.30445023312842e-08,-1.19261970879845,0.134,0.275,0.0010090922681523,"Vamp2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
4.41843494714094e-08,0.481073840027446,0.878,0.786,0.00103581370465825,"Grik4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
4.94087735136071e-08,-0.984996095568488,0.198,0.343,0.00115828987747949,"Eif4a1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
5.21306302314903e-08,-1.20285567343734,0.115,0.251,0.00122209836451683,"Sdc3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
6.43716789879961e-08,-1.18513586576864,0.16,0.301,0.00150906527051559,"Fth1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
6.84324413327794e-08,-0.887661022316109,0.28,0.429,0.00160426172216435,"Hnrnpk","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
7.28538289529471e-08,-0.673116940507324,0.487,0.605,0.00170791231214394,"Gnas","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
7.62104628058608e-08,0.435507538352735,0.913,0.798,0.0017866018795578,"Kcnq3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
7.77357936896082e-08,0.789070484792335,0.421,0.261,0.00182236021146549,"Palmd","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
8.35449557634223e-08,0.501258188190312,0.732,0.561,0.00195854439796191,"Mical2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.09457276965965e-07,0.205999129663778,0.995,0.988,0.00256600694391312,"Arpp21","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.31788732976709e-07,-0.601322009162382,0.612,0.713,0.00308952326717299,"Atp1a3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.34758122465449e-07,-0.893972349324736,0.344,0.473,0.00315913466495751,"Nptxr","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.58218779322758e-07,-0.855356248327811,0.348,0.489,0.00370912284366342,"Ywhae","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.58827641144751e-07,0.682921973804134,0.471,0.299,0.00372339639135639,"C78859","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.67831955152158e-07,-0.39078282974019,0.944,0.936,0.00393448452463203,"Mbd5","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.85499123760481e-07,-0.964114495097157,0.271,0.417,0.00434865595831695,"Slc25a4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.92571055312937e-07,-1.03346031804905,0.167,0.301,0.00451444324970119,"H3f3b","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.96249218777456e-07,-0.664889528723018,0.499,0.615,0.0046006704357999,"Chd4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.20848117078829e-07,0.428808501579476,0.831,0.701,0.005177342408679,"Bcl11a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
3.34294185886662e-07,-0.809806734667218,0.32,0.459,0.00783685859974102,"Gdi1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.45858388166432e-07,-1.03024368497771,0.205,0.337,0.00810795819378566,"Rpl10a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.57143320524492e-07,0.429364008524331,0.741,0.589,0.00837251086305567,"Lgi1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
3.64261809667146e-07,-1.07258299195766,0.216,0.351,0.0085393896040269,"Dynll1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
3.70034820744303e-07,-1.17344367804254,0.155,0.291,0.00867472630270869,"Rnasek","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
4.93052272699384e-07,0.683085639903749,0.475,0.311,0.0115586244288917,"Rnf121","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
5.01712384400346e-07,-1.01827137621143,0.235,0.365,0.0117616434274973,"Scd2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
6.24078427467593e-07,0.601735213417846,0.609,0.447,0.0146302705751228,"Rbms3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
6.48406861460244e-07,-1.10902467923368,0.132,0.255,0.0152006020532125,"Hint1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
6.53917695661226e-07,-0.872161336948568,0.193,0.333,0.0153297925393861,"Sparcl1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
6.74405649315216e-07,-0.369774725867037,0.951,0.944,0.0158100916368966,"Ttc3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
6.81174754673958e-07,-0.700516752206468,0.447,0.571,0.0159687797738216,"Rnf112","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
6.97686858951303e-07,0.923287411675544,0.259,0.122,0.0163558730343954,"Pcsk1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
7.11295989596651e-07,0.307089720624058,0.981,0.966,0.0166749118841143,"Msra","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
8.7101250474784e-07,-0.639245474015726,0.515,0.607,0.0204191461488036,"Camkv","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
9.38913739518474e-07,-1.01860848960379,0.198,0.333,0.0220109547955316,"Atxn2l","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
9.96056617903808e-07,-1.03939166968215,0.209,0.339,0.023350555293519,"Ywhab","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.027213075961e-06,0.430514750835831,0.685,0.501,0.0240809561397537,"Rufy3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.09196933983458e-06,-0.936862662387076,0.214,0.345,0.025599037233742,"Rplp1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.13856603879941e-06,0.8829360377613,0.285,0.15,0.0266914036475747,"Gm44151","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.17480908139643e-06,0.98886432568361,0.264,0.134,0.0275410492951764,"Ankrd27","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.24617720615817e-06,0.891545843871105,0.358,0.21,0.0292141322439661,"Airn","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.27130654843278e-06,0.32588968207093,0.896,0.739,0.0298032394149097,"Slc24a3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.33465197043188e-06,-0.950225523702264,0.209,0.335,0.0312882461428346,"Gnb2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.3427429260721e-06,-0.886520957412886,0.287,0.411,0.0314779224159082,"Usp22","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.35500501687844e-06,0.387413252777874,0.739,0.547,0.0317653826106812,"Apbb2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.36480976270363e-06,-1.18388481196209,0.141,0.261,0.0319952352670613,"Itm2c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.4299903089102e-06,-1.05882527267264,0.191,0.315,0.0335232628117818,"Rps15","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.4617676458501e-06,-0.725369409807578,0.456,0.569,0.0342682189216639,"Ndrg4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.46368946068404e-06,0.365324451627812,0.816,0.717,0.0343132720268161,"Tmem108","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.53249233408492e-06,-1.08536318773222,0.155,0.283,0.0359262177879527,"Rpl3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.64383196862957e-06,0.511241196229054,0.452,0.303,0.0385363528405829,"Spred2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.67682937877338e-06,-1.1510392012003,0.144,0.261,0.0393099111265844,"Kctd17","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.72669596427886e-06,-0.858410381295331,0.384,0.489,0.0404789334905892,"Serinc1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.76315523326011e-06,0.732833516570413,0.372,0.23,0.0413336481333169,"Lin7a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.92320572382492e-06,0.190272374194583,1,1,0.0450857117836277,"Schip1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
1.94855339176174e-06,0.758280483338519,0.32,0.184,0.0456799371630704,"Gm28376","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
2.08562357847301e-06,-1.17628643168644,0.141,0.257,0.0488932735501428,"Rundc3a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
2.10481022360212e-06,0.269812681016286,0.927,0.812,0.0493430660719044,"Ak5","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up"
2.1228581651228e-06,-1.1756360899778,0.179,0.295,0.0497661639649738,"Rpl38","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down"
1.08075389406024e-38,-0.697344496239929,0.933,0.962,2.53361135384542e-34,"AY036118","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
4.9074329523167e-37,-0.410720998148956,1,1,1.1504495070116e-32,"Gm42418","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
2.46237302287173e-23,-0.316862161532516,1,1,5.77254107751821e-19,"Meg3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.10783597209843e-21,-0.761074530018229,0.733,0.818,2.59709986939036e-17,"Snrnp70","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.22168017398473e-21,-1.13941722362889,0.383,0.597,2.86398483187239e-17,"Dalrd3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.44629525204702e-18,-2.94822074597533,0.08,0.253,3.39054995937384e-14,"Ttr","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
8.59004909942371e-17,-1.01220086050893,0.368,0.557,2.0137652103779e-12,"Cpt1c","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
3.21936162765975e-16,0.928235791867003,0.584,0.353,7.54714946372275e-12,"Fhit","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.24520461479394e-15,-0.292818666833318,1,1,2.91913317846144e-11,"Malat1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
2.93747327393271e-14,0.637634958720874,0.838,0.683,6.88631859608046e-10,"Trhde","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.2921664813418e-14,-0.541810783266923,0.878,0.922,7.71782588220958e-10,"Ddx5","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
3.92114173201861e-14,-0.347861145718362,0.987,0.986,9.19233256237122e-10,"Snhg11","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
4.03064474010682e-14,-0.272279342660299,1,1,9.44904046423242e-10,"Gria2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
6.1111871365212e-14,-0.750200991258605,0.612,0.711,1.43264560041467e-09,"Pabpn1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
6.84386786293667e-14,1.03325717749603,0.552,0.357,1.60440794310824e-09,"Nr4a3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
7.21426501228082e-14,0.466075914655564,0.918,0.786,1.69124014682899e-09,"Grik4","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
2.0521609005059e-13,-0.898239736784949,0.386,0.551,4.81088079905597e-09,"Las1l","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
6.11957987164859e-13,0.48191725409883,0.955,0.898,1.43461310931058e-08,"Stxbp5l","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
7.74908446050863e-13,0.588916012905956,0.754,0.551,1.81661787007704e-08,"Rnf182","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
8.09798652926941e-12,-0.78896341566147,0.641,0.711,1.89841098205663e-07,"Actb","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.23375017156993e-11,-0.786350480482474,0.602,0.683,2.89228052721139e-07,"Prpf4b","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
7.5809003421762e-11,0.763746955195416,0.656,0.501,1.77719046721637e-06,"Ano3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
7.97453146459765e-11,-0.507175034563056,0.838,0.908,1.86946941124563e-06,"Tuba1a","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.06236476855787e-10,-1.25560781245293,0.15,0.285,2.49050172693022e-06,"Rps28","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.4770801611662e-10,-1.31711532116521,0.182,0.315,3.46271902182192e-06,"Prrt1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.93347855312709e-10,0.249953925391992,0.995,0.996,4.53265377209583e-06,"Rbfox1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
2.02679064769859e-10,0.43488045972171,0.91,0.796,4.7514053153998e-06,"Gm49678","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
4.95925766815634e-10,-0.479340793848026,0.84,0.85,1.16259877514589e-05,"Ptprs","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
8.03561890952063e-10,0.347435363111042,0.968,0.954,1.88379014095892e-05,"Gm20754","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
9.2770011434399e-10,0.215102394371259,1,0.994,2.17480737805662e-05,"Magi2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.1258619683535e-09,0.255907006746382,1,1,2.63935821241111e-05,"Nav3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.5051210031755e-09,0.289459136885556,0.97,0.892,3.52845516774432e-05,"Galnt17","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.75676194843027e-09,0.342933889813419,0.949,0.886,4.11837703570508e-05,"Mctp1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.77697329627254e-09,-0.770199121691134,0.375,0.501,4.16575849845171e-05,"Lars2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.9992578295135e-09,-0.247439982571372,0.996,0.996,4.6868601297285e-05,"Rian","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
2.89717302595703e-09,1.0182032069241,0.361,0.2,6.79184272475106e-05,"Ifrd1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.15907508769287e-09,0.550922169447181,0.687,0.521,7.40581972807838e-05,"Mib1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.71765913754382e-09,0.683596298755503,0.707,0.555,8.71530831614398e-05,"Homer1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.05045307160998e-08,0.453366235946042,0.755,0.599,0.000246257713577527,"Rtl4","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.32597108341006e-08,0.234401350452711,0.981,0.968,0.000310847401083821,"Grin2a","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.5284079376603e-08,0.477335812935311,0.793,0.655,0.000358304672825703,"Ccbe1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
2.23897754633285e-08,0.533185021148982,0.619,0.457,0.00052488350618681,"Cyp7b1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
2.54847420194089e-08,0.790462590015797,0.498,0.343,0.000597438807161002,"Tmod3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
2.9075603139264e-08,0.206852457216157,0.965,0.924,0.000681619364393766,"Clstn2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.1622476092195e-08,0.42319915144774,0.756,0.587,0.000741325707029327,"Kcnc2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.54481917479588e-08,0.341317200124832,0.983,0.986,0.000831011959147397,"Pde4d","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.66417500596506e-08,0.643711622435889,0.46,0.293,0.000858992546648389,"Nptx1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.98942748714281e-08,0.236972372660345,0.997,0.992,0.00093524148581089,"Dock4","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
5.88493765895067e-08,0.313559832851345,0.927,0.84,0.00137960593538781,"Cdk14","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
6.21692072008372e-08,0.500471871066491,0.638,0.483,0.00145743272440923,"Slit1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
7.74613844739639e-08,-0.578368267499654,0.647,0.689,0.00181592723622314,"Rsrp1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
7.99933029951536e-08,0.448765641227561,0.829,0.846,0.00187528300211539,"Cwc22","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
9.16266574142456e-08,-0.392566333879506,0.882,0.874,0.00214800372976216,"Ptprn2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
1.01922836975923e-07,0.381040939492926,0.827,0.689,0.00238937706722656,"9530059O14Rik","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.2837460064801e-07,0.712640422363789,0.386,0.246,0.00300948576299129,"Rasgrp1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.33089787673421e-07,0.599907898603374,0.537,0.395,0.00312002389242802,"Cntnap5c","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.37776987974774e-07,0.429728924228078,0.788,0.649,0.00322990592909262,"Grm1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.66749837899244e-07,0.142626895965383,1,1,0.00390911644987198,"Lsamp","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.74382272725846e-07,0.339489666294842,0.976,0.948,0.00408804361951201,"Epha6","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
1.80976062374821e-07,0.135456147741869,1,1,0.00424262183025294,"Nlgn1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
2.78484268031838e-07,0.343714338198263,0.897,0.858,0.00652850669547038,"Robo2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.79504503647456e-07,0.337098754867174,0.955,0.948,0.00889672407900732,"Cadm2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
3.81800774308189e-07,-0.608765777272972,0.551,0.635,0.00895055555210687,"Tubb5","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
4.454637946067e-07,0.627667972130133,0.565,0.407,0.0104430077369649,"Peak1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
4.58865083264176e-07,-0.462764572078331,0.751,0.774,0.0107571741469621,"Dync1i2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
