"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Hdlbp",0.0271480228111374,0.474726858339507,0.332,0.296,1,"Hdlbp","MGE","PTZvsSAL_24hr","Up","Sig"
"Ppp2r5c",0.027672489149236,-0.520064383404909,0.426,0.61,1,"Ppp2r5c","MGE","PTZvsSAL_24hr","Down","Sig"
"Kpna1",0.0277064912752298,-0.251744582739757,0.251,0.411,1,"Kpna1","MGE","PTZvsSAL_24hr","Down","Sig"
"Ccdc148",0.0280242753238632,-0.277817441702516,0.283,0.443,1,"Ccdc148","MGE","PTZvsSAL_24hr","Down","Sig"
"Immt",0.0282104951813467,0.761418751025583,0.359,0.307,1,"Immt","MGE","PTZvsSAL_24hr","Up","Sig"
"Leng8",0.0282598217830215,0.410301181356145,0.601,0.578,1,"Leng8","MGE","PTZvsSAL_24hr","Up","Sig"
"Fbxl16",0.0289309780374377,0.737291084141168,0.309,0.268,1,"Fbxl16","MGE","PTZvsSAL_24hr","Up","Sig"
"Rpl5",0.0294516460421122,-0.680064827128473,0.161,0.293,1,"Rpl5","MGE","PTZvsSAL_24hr","Down","Sig"
"Tfg",0.0300671050053257,-0.292791508860818,0.215,0.359,1,"Tfg","MGE","PTZvsSAL_24hr","Down","Sig"
"A230057D06Rik",0.030073511458432,0.22575255199633,0.978,0.986,1,"A230057D06Rik","MGE","PTZvsSAL_24hr","Up","Sig"
"Slc44a5",0.0302053012377412,0.39419605101932,0.803,0.76,1,"Slc44a5","MGE","PTZvsSAL_24hr","Up","Sig"
"Hsp90aa1",0.0304654918142386,0.616252045532326,0.444,0.432,1,"Hsp90aa1","MGE","PTZvsSAL_24hr","Up","Sig"
"Plppr2",0.0308524031759512,0.451093898418147,0.363,0.352,1,"Plppr2","MGE","PTZvsSAL_24hr","Up","Sig"
"4930445B16Rik",0.0309107956473501,0.762682894864339,0.3,0.258,1,"4930445B16Rik","MGE","PTZvsSAL_24hr","Up","Sig"
"Tmem132d",0.0309297866376814,0.267226424247904,0.466,0.425,1,"Tmem132d","MGE","PTZvsSAL_24hr","Up","Sig"
"Bms1",0.0310777724699725,-0.727085910195445,0.17,0.314,1,"Bms1","MGE","PTZvsSAL_24hr","Down","Sig"
"Nova2",0.0313210895900407,-0.510177859641086,0.26,0.432,1,"Nova2","MGE","PTZvsSAL_24hr","Down","Sig"
"Pgap1",0.0313535200667055,0.276273165302464,0.395,0.46,1,"Pgap1","MGE","PTZvsSAL_24hr","Up","Sig"
"Nav2",0.0317422011925702,-0.212759232837728,0.87,0.913,1,"Nav2","MGE","PTZvsSAL_24hr","Down","Sig"
"Gucy1a2",0.0317788115156931,-0.379962955177398,0.52,0.732,1,"Gucy1a2","MGE","PTZvsSAL_24hr","Down","Sig"
