"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"H3f3b",1.98943535786592e-07,-1.45498279200711,0.221,0.328,0.00498293874084677,"H3f3b","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Down"
"Cacna1d",1.99632895745807e-07,0.279671830550326,0.923,0.753,0.00500020513974523,"Cacna1d","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Atp8a2",2.14840788479294e-07,0.393711283726415,0.531,0.299,0.00538111722904087,"Atp8a2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Slc35f4",2.2014855834396e-07,0.496031214175667,0.477,0.271,0.00551406094084117,"Slc35f4","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Prkn",2.3250721258801e-07,0.413452888125401,0.708,0.464,0.00582360815369188,"Prkn","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Fut8",2.47255428356888e-07,0.278688171629846,0.713,0.453,0.00619300671405497,"Fut8","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mbd5",2.53186179211738e-07,-0.486296176349424,0.857,0.794,0.00634155423071639,"Mbd5","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Down"
"Prkg1",2.71296320070483e-07,0.267398383889397,0.98,0.922,0.00679515892880538,"Prkg1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Nrp1",2.80881427061541e-07,0.269945574970083,0.843,0.612,0.00703523710361041,"Nrp1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Ccnd2",2.88648142085299e-07,0.6542794530094,0.293,0.133,0.00722977001481048,"Ccnd2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Thada",3.03148994894653e-07,0.367209424043096,0.343,0.164,0.00759297287512638,"Thada","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Cnot3",3.07703641809389e-07,0.593738314005944,0.293,0.13,0.00770705311639976,"Cnot3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Abca3",3.10057491391363e-07,0.47049796553892,0.279,0.12,0.00776600998687946,"Abca3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Jazf1",3.43110583097758e-07,0.355294483775128,0.615,0.359,0.00859389077484955,"Jazf1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Rapgef6",3.43699713619767e-07,0.453515074920483,0.569,0.344,0.0086086467270343,"Rapgef6","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Fnbp4",3.47276888649e-07,0.400425562187881,0.346,0.167,0.00869824422999151,"Fnbp4","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Homer1",3.50738081743912e-07,0.383908876522542,0.489,0.268,0.00878493673343975,"Homer1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Tmem164",3.55009534464638e-07,0.588678092681321,0.333,0.164,0.00889192380973578,"Tmem164","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Pakap",3.64298744191737e-07,0.390420897631733,0.685,0.44,0.00912459064577043,"Pakap","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Lgi1",3.75847135810167e-07,0.423923188071771,0.67,0.458,0.00941384321063725,"Lgi1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Osbpl9",4.13660661300204e-07,0.412743811608001,0.428,0.229,0.0103609585835862,"Osbpl9","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Ntrk2",4.17367354144063e-07,0.31092416278121,0.703,0.44,0.0104538001192463,"Ntrk2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Kctd8",4.27972426801414e-07,0.605499453805108,0.285,0.135,0.010719425374095,"Kctd8","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Anks1b",4.39332795752488e-07,0.213228120424575,0.995,0.982,0.0110039685352126,"Anks1b","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mbnl2",4.431221920061e-07,0.36361924950909,0.69,0.438,0.0110988815431768,"Mbnl2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Fer",4.65156739452846e-07,0.371155102889793,0.344,0.164,0.0116507808530754,"Fer","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Jph4",4.65953599051129e-07,0.357324183845918,0.684,0.432,0.0116707397954336,"Jph4","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
