"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0098839","GO:0098839","postsynaptic density membrane","11/241","114/17673",4.51769003221222e-07,0.000183869984311037,1.07214079233362e-05,"Ptprz1/Grik2/Neto1/Dcc/Il1rapl1/Abhd17b/Dlg2/Ptpro/Akap9/Dlg1/Grik3",11,3.73548916098501,0.045643153526971,0.00645051773892378,7.07588993229963,26.4319101464282,"OPCs","24hrvs1hr_PTZ"
"GO:0048786","GO:0048786","presynaptic active zone","11/241","118/17673",6.40406254043167e-07,0.000260645345395569,1.39316448247987e-05,"Rims2/Cacna1d/Cacna1a/Trio/Cacna2d1/Canx/Gabrb1/App/Erc2/Syt11/Grip1",11,3.58395002629833,0.045643153526971,0.00667685169467549,6.83602925662845,24.4999872340697,"OPCs","24hrvs1hr_PTZ"
"GO:0031252","GO:0031252","cell leading edge","20/241","403/17673",7.16237913990976e-07,0.000291508830994327,1.43827532526123e-05,"Ptprz1/Cspg4/Kank1/Itgav/Arhgap31/Sh3rf1/Cacna1d/Dmd/Eps8/Dpysl3/Robo1/Tpm1/Trpm7/Actb/Amph/Myo5a/App/Appl1/Gnas/Dst",20,3.53534828415021,0.0829875518672199,0.022803146041985,3.63930273982476,12.8662026967426,"OPCs","24hrvs1hr_PTZ"
"GO:0030315","GO:0030315","T-tubule","8/241","70/17673",4.85059773086103e-06,0.00197419327646044,9.04472358837245e-05,"Kcnd2/Cacna1d/Ank3/Prkce/Cacna1c/Cacna2d1/Ppp3cb/Dlg1",8,2.70461033150871,0.033195020746888,0.00396084422565495,8.38079430942502,22.6667828755203,"OPCs","24hrvs1hr_PTZ"
"GO:0031594","GO:0031594","neuromuscular junction","9/241","105/17673",1.35368030533397e-05,0.00550947884270926,0.000235587870682684,"Ank3/Serpine2/Lamc1/Prkce/Tuba1a/Fchsd2/Dlg2/App/Dlg1",9,2.25888948035695,0.037344398340249,0.00594126633848243,6.28559573206876,14.1984660769466,"OPCs","24hrvs1hr_PTZ"
"GO:0005681","GO:0005681","spliceosomal complex","12/241","194/17673",1.48046438213701e-05,0.00602549003529764,0.000241549451822355,"Cwc22/Ptbp2/Prpf4b/Snrnp70/Srrm1/Dhx15/Hspa8/Luc7l2/Hnrnph1/Sf3b1/Srrm2/Tra2a",12,2.22000762743003,0.0497925311203319,0.010977196853958,4.53599692004962,10.0699477605093,"OPCs","24hrvs1hr_PTZ"
"GO:0099535","GO:0099535","synapse-associated extracellular matrix","4/241","13/17673",2.18935206658029e-05,0.00891066291098178,0.000336197716725642,"Ptprz1/Sparcl1/Vcan/Bcan",4,2.05008998531532,0.016597510373444,0.000735585356193063,22.5636769869135,46.2575682227611,"OPCs","24hrvs1hr_PTZ"
"GO:0034702","GO:0034702","monoatomic ion channel complex","14/241","276/17673",2.72902916704017e-05,0.0111071487098535,0.000379793464410162,"Cpt1c/Kcnd2/Grik2/Cacna1d/Cacna1a/Eps8/Cacna1c/Cacna2d1/Olfm2/Gabrb1/Akap9/Kcnip1/Olfm3/Grik3",14,1.95439741347172,0.0580912863070539,0.0156170429468681,3.71973660472668,7.2698435990739,"OPCs","24hrvs1hr_PTZ"
"GO:0008328","GO:0008328","ionotropic glutamate receptor complex","6/241","44/17673",2.7642225937917e-05,0.0112503859567322,0.000379793464410162,"Cpt1c/Grik2/Eps8/Olfm2/Olfm3/Grik3",6,1.94883257835228,0.024896265560166,0.00248967351326883,9.99981139192757,19.4879582179667,"OPCs","24hrvs1hr_PTZ"
"GO:0098878","GO:0098878","neurotransmitter receptor complex","6/241","45/17673",3.15340168192901e-05,0.0128343448454511,0.000401548008813257,"Cpt1c/Grik2/Eps8/Olfm2/Olfm3/Grik3",6,1.89162629584859,0.024896265560166,0.00254625700220676,9.77759336099585,18.4955527117744,"OPCs","24hrvs1hr_PTZ"
"GO:0055037","GO:0055037","recycling endosome","10/241","146/17673",3.23019466767116e-05,0.0131468922974216,0.000401548008813257,"Zdhhc2/Tuba1a/Fchsd2/Abhd17b/Atp13a3/Myo5a/App/Gnas/Syt11/Grip1",10,1.88117689489945,0.04149377593361,0.00826118938493747,5.02273631558006,9.44865550604162,"OPCs","24hrvs1hr_PTZ"
"GO:0001726","GO:0001726","ruffle","10/241","153/17673",4.8191571006065e-05,0.0196139693994685,0.000571842565048045,"Ptprz1/Cspg4/Kank1/Itgav/Eps8/Tpm1/Trpm7/Myo5a/Appl1/Gnas",10,1.7074345065955,0.04149377593361,0.00865727380750297,4.79293792205679,8.18362759608991,"OPCs","24hrvs1hr_PTZ"
"GO:0150034","GO:0150034","distal axon","16/241","379/17673",6.79569008624399e-05,0.027658458651013,0.000771318600177807,"Ptprz1/Ptbp2/Grik2/Acap3/Dcc/Dpysl3/Kif5b/Actb/Hspa8/Amph/App/Erc2/Agrn/Grik3/Syt11/Grip1",16,1.55817202589018,0.0663900414937759,0.0214451423074747,3.09580792432586,4.82380130521369,"OPCs","24hrvs1hr_PTZ"
"GO:0043197","GO:0043197","dendritic spine","11/241","204/17673",0.000116352292267322,0.0473553829527999,0.0012655863369428,"Ptprz1/Kcnd2/Aplp2/Canx/Ptpro/Asap1/Hspa8/Fus/Slc1a3/Syt11/Grip1",11,1.3246306469918,0.045643153526971,0.0115430317433373,3.95417378569685,5.23781978006565,"OPCs","24hrvs1hr_PTZ"
