"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Ttc14",3.07438645090752e-05,0.608755333109698,0.542,0.299,0.770041574358806,"Ttc14","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Fnbp1",3.1041859642151e-05,0.210423798461238,0.571,0.339,0.777505458456956,"Fnbp1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Pdzrn3",3.62657763748452e-05,0.680196934004164,0.491,0.277,0.908348900860747,"Pdzrn3","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Ctnnd2",4.54815533871507e-05,0.262485937172888,0.973,0.972,1,"Ctnnd2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Ppp2r2b",4.59093955876991e-05,0.51045125553318,0.791,0.65,1,"Ppp2r2b","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Prpf4b",4.69892251516155e-05,0.598780667272036,0.673,0.429,1,"Prpf4b","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Fbrsl1",4.84792126909254e-05,1.08534637874576,0.299,0.119,1,"Fbrsl1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Macrod2",4.87606114831462e-05,-0.396404403246508,0.566,0.531,1,"Macrod2","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Utrn",5.22234812536177e-05,0.721729633540061,0.497,0.288,1,"Utrn","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Dpf3",5.59964961845324e-05,0.717850811803682,0.364,0.164,1,"Dpf3","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Ppm1b",5.67419665568879e-05,0.697829207854294,0.321,0.141,1,"Ppm1b","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Fars2",5.69154939483208e-05,0.317155822760917,0.865,0.74,1,"Fars2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Tmtc2",6.07015238441786e-05,0.698666767159259,0.626,0.418,1,"Tmtc2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Ddhd1",6.5230072251847e-05,0.72154230927453,0.55,0.367,1,"Ddhd1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Atp1a2",6.5283697101645e-05,0.0833564065878347,0.885,0.746,1,"Atp1a2","Astrocytes","24hrvs1hr_SAL","Up","NoChange"
"Shisa6",6.88982810038821e-05,-0.93826051268712,0.19,0.266,1,"Shisa6","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Rab30",6.95121090789568e-05,0.783537545169706,0.37,0.169,1,"Rab30","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Dleu2",7.13512197804177e-05,0.908297256490324,0.431,0.215,1,"Dleu2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Dennd1a",7.18986915579039e-05,0.568640549192548,0.732,0.588,1,"Dennd1a","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Bmpr1b",7.24579242155755e-05,0.320358992363333,0.681,0.475,1,"Bmpr1b","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Tcf7l2",7.69899640073357e-05,0.852896421153156,0.419,0.226,1,"Tcf7l2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Sash1",7.94592021266503e-05,0.615230312126773,0.569,0.373,1,"Sash1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Cwc22",8.7255827323998e-05,0.444426222070811,0.757,0.52,1,"Cwc22","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Azin1",8.77496546644033e-05,-1.10413809749604,0.252,0.401,1,"Azin1","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Wwox",9.47563123297808e-05,0.76653260975567,0.54,0.305,1,"Wwox","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Emid1",9.78202764388004e-05,0.860199049482664,0.288,0.124,1,"Emid1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Celf2",0.000105654953057543,-0.242014506054095,0.963,0.932,1,"Celf2","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Cux1",0.000106499479161074,0.67621482398391,0.339,0.164,1,"Cux1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Zeb1",0.000108011526830865,0.265588899105454,0.81,0.712,1,"Zeb1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"B3galt1",0.000114853959279184,0.402276434791185,0.896,0.791,1,"B3galt1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Atp5b",0.000120300386029634,-1.04081002858816,0.202,0.294,1,"Atp5b","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Dip2c",0.000120788699183799,-0.477529975240298,0.515,0.514,1,"Dip2c","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Palld",0.00012196219233941,0.761386294337706,0.452,0.249,1,"Palld","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Tulp3",0.000133958027704437,1.26554222183092,0.254,0.096,1,"Tulp3","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Peli2",0.000140389736377472,0.890962687757225,0.372,0.192,1,"Peli2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Kif13a",0.000148595546971708,0.858084928148736,0.274,0.113,1,"Kif13a","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Gpc5",0.000165922794380372,0.345893874280501,0.875,0.859,1,"Gpc5","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Pax6",0.000167317073045454,1.07252204629592,0.258,0.096,1,"Pax6","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Dab1",0.00017782728420062,-0.0951324948071846,0.72,0.621,1,"Dab1","Astrocytes","24hrvs1hr_SAL","Down","NoChange"
"Pcnx",0.000196491002823114,1.40073378101223,0.311,0.13,1,"Pcnx","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Cbx5",0.000197464055104789,0.849639008045423,0.35,0.158,1,"Cbx5","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Pabpc1",0.000207452346116913,1.0481189230305,0.397,0.192,1,"Pabpc1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Atp1b2",0.000215706671645737,-1.07942158291131,0.297,0.407,1,"Atp1b2","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Rtn3",0.000221708348854181,-0.723217004128793,0.413,0.492,1,"Rtn3","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Trib2",0.000224200629327747,1.17781195381082,0.286,0.124,1,"Trib2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Specc1",0.000224592965493016,0.771462038108511,0.489,0.288,1,"Specc1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Tle4",0.0002292976537036,0.623530783249747,0.654,0.48,1,"Tle4","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Ldlrad3",0.000229630366750384,0.753635629099676,0.286,0.124,1,"Ldlrad3","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Dbi",0.000230425667901865,-1.3139512375379,0.178,0.277,1,"Dbi","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Lrrtm4",0.000254523392001272,-0.680855760101104,0.196,0.277,1,"Lrrtm4","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Samd4",0.000256169475001888,1.01196498716508,0.258,0.102,1,"Samd4","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Rasa2",0.000259515563931968,0.568576045626884,0.536,0.345,1,"Rasa2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Nfib",0.000260619666466435,0.212963369459382,0.933,0.904,1,"Nfib","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Nrf1",0.000273645620621542,0.446870925555109,0.35,0.181,1,"Nrf1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Dlgap1",0.000275323337881065,-0.232522940020099,0.626,0.593,1,"Dlgap1","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Nr3c1",0.000285254837956126,0.757957975467293,0.331,0.158,1,"Nr3c1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Grik2",0.000300852531173972,-0.343408866705792,0.746,0.706,1,"Grik2","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Trps1",0.000345246206645902,0.233308165671309,0.885,0.768,1,"Trps1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Mycbp2",0.000348718572033869,-0.338388438094586,0.558,0.559,1,"Mycbp2","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Gli2",0.000358208528981748,0.492146990701962,0.391,0.215,1,"Gli2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Cadm1",0.000381689238535646,-0.356073707121485,0.648,0.655,1,"Cadm1","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Ddah1",0.000381984252095141,0.768106170179885,0.342,0.169,1,"Ddah1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Serinc1",0.00038552458977889,-0.925135330397784,0.225,0.322,1,"Serinc1","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Lncppara",0.000415313835228895,0.777783918667662,0.327,0.158,1,"Lncppara","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Fam193a",0.000426717665599146,0.756412802902871,0.446,0.243,1,"Fam193a","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Ptprk",0.000436857130696287,-0.778132673581033,0.223,0.277,1,"Ptprk","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
