"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cox8a",0.000140709055603171,-1.1887448952035,0.247,0.312,1,"Cox8a","MGE","24hrvs1hr_SAL","Down","log2FC"
"Sema3c",0.000144197762253121,0.777181845675454,0.401,0.151,1,"Sema3c","MGE","24hrvs1hr_SAL","Up","log2FC"
"Lrfn5",0.00015655731139192,-0.335725871283752,0.906,0.819,1,"Lrfn5","MGE","24hrvs1hr_SAL","Down","log2FC"
"Slc35f3",0.000163596213622423,-0.30820513620258,0.38,0.273,1,"Slc35f3","MGE","24hrvs1hr_SAL","Down","log2FC"
"Stmn1",0.00017293971416671,-1.01187432665407,0.373,0.363,1,"Stmn1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Zfp266",0.000174119129684326,0.451369365137972,0.422,0.159,1,"Zfp266","MGE","24hrvs1hr_SAL","Up","log2FC"
"Cox6b1",0.000201794097255285,-1.25386553533046,0.199,0.254,1,"Cox6b1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Rbms3",0.000213380154179433,0.318255999004519,0.986,0.877,1,"Rbms3","MGE","24hrvs1hr_SAL","Up","log2FC"
"Cntnap3",0.000236325209509444,0.21056026751806,0.76,0.516,1,"Cntnap3","MGE","24hrvs1hr_SAL","Up","log2FC"
"Sbno1",0.000238746897076636,-0.0511938948932152,0.54,0.284,1,"Sbno1","MGE","24hrvs1hr_SAL","Down","NoChange"
"Nrg2",0.000246757346078267,0.615614052114899,0.683,0.344,1,"Nrg2","MGE","24hrvs1hr_SAL","Up","log2FC"
"Dpysl3",0.000249447697994626,-0.480633003610249,0.62,0.473,1,"Dpysl3","MGE","24hrvs1hr_SAL","Down","log2FC"
"Smad2",0.000255628240433193,0.409177733277975,0.376,0.133,1,"Smad2","MGE","24hrvs1hr_SAL","Up","log2FC"
"Gria1",0.000284093710984821,0.214243674334128,0.99,0.983,1,"Gria1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Vwc2",0.000287473717100984,0.671620357369729,0.589,0.299,1,"Vwc2","MGE","24hrvs1hr_SAL","Up","log2FC"
"Marcks",0.000288171967549007,-1.45635695557613,0.23,0.316,1,"Marcks","MGE","24hrvs1hr_SAL","Down","log2FC"
"Ttc28",0.000305149911885439,0.493541318702918,0.756,0.43,1,"Ttc28","MGE","24hrvs1hr_SAL","Up","log2FC"
"Rps29",0.000311794225932726,-1.23465868678177,0.251,0.286,1,"Rps29","MGE","24hrvs1hr_SAL","Down","log2FC"
"Smarcc2",0.000345238797622291,-0.804064419755478,0.491,0.432,1,"Smarcc2","MGE","24hrvs1hr_SAL","Down","log2FC"
"Tet1",0.000346263675007255,1.04430045786211,0.258,0.08,1,"Tet1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Mapkbp1",0.000349264674457138,0.385716075976838,0.436,0.191,1,"Mapkbp1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Ndufaf5",0.000355986585227221,1.24953710899706,0.355,0.103,1,"Ndufaf5","MGE","24hrvs1hr_SAL","Up","log2FC"
"Tenm3",0.000359648923759953,-0.490981986265606,0.787,0.751,1,"Tenm3","MGE","24hrvs1hr_SAL","Down","log2FC"
"Slc25a27",0.000364431082853261,0.532734955830991,0.509,0.215,1,"Slc25a27","MGE","24hrvs1hr_SAL","Up","log2FC"
"Epb41l2",0.000367390807642642,0.443116069900296,0.523,0.247,1,"Epb41l2","MGE","24hrvs1hr_SAL","Up","log2FC"
"AC149090.1",0.000369949638258602,0.372473140315581,0.829,0.589,1,"AC149090.1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Srr",0.000384977020750383,1.05116434959302,0.317,0.086,1,"Srr","MGE","24hrvs1hr_SAL","Up","log2FC"
"Mtor",0.000402594543138761,0.86584332520342,0.526,0.222,1,"Mtor","MGE","24hrvs1hr_SAL","Up","log2FC"
