"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Ap3b1",0.00880116471783037,-0.81374662938036,0.262,0.367,1,"Ap3b1","CGE","PTZvsSAL_24hr","Down"
"Zfhx2",0.0090575069084904,-1.11643354335174,0.187,0.286,1,"Zfhx2","CGE","PTZvsSAL_24hr","Down"
"Eif4g1",0.00922613851176559,0.569723387873105,0.439,0.317,1,"Eif4g1","CGE","PTZvsSAL_24hr","Up"
"Metap1d",0.00929764120609564,-0.356261134023805,0.248,0.372,1,"Metap1d","CGE","PTZvsSAL_24hr","Down"
"Dis3l2",0.00975288770851639,-0.493025449928281,0.336,0.457,1,"Dis3l2","CGE","PTZvsSAL_24hr","Down"
"Zfp148",0.00995278569801434,-0.554292792920854,0.467,0.588,1,"Zfp148","CGE","PTZvsSAL_24hr","Down"
"Camkv",0.0103069222335813,1.02813497430342,0.327,0.221,1,"Camkv","CGE","PTZvsSAL_24hr","Up"
"Col4a2",0.0103093623897489,0.795320209356976,0.407,0.317,1,"Col4a2","CGE","PTZvsSAL_24hr","Up"
"Hmgcs1",0.0104389047248887,-0.398789222448618,0.178,0.291,1,"Hmgcs1","CGE","PTZvsSAL_24hr","Down"
"Atp6v0b",0.0104852475179795,-0.340812292966056,0.664,0.759,1,"Atp6v0b","CGE","PTZvsSAL_24hr","Down"
"Cep85l",0.0104891828381763,-0.728215618721478,0.187,0.296,1,"Cep85l","CGE","PTZvsSAL_24hr","Down"
"Cntn4",0.0105226739931112,0.308356466193818,0.631,0.518,1,"Cntn4","CGE","PTZvsSAL_24hr","Up"
"Wnk1",0.010541135117852,-0.364548254677097,0.528,0.648,1,"Wnk1","CGE","PTZvsSAL_24hr","Down"
"Kalrn",0.0105871201448125,-0.260169583662127,0.757,0.854,1,"Kalrn","CGE","PTZvsSAL_24hr","Down"
"Acat1",0.0107019633834267,0.720454953972393,0.336,0.236,1,"Acat1","CGE","PTZvsSAL_24hr","Up"
"Nktr",0.0109542418652054,-0.323545384518169,0.598,0.744,1,"Nktr","CGE","PTZvsSAL_24hr","Down"
"Nbr1",0.0109578900649934,-0.327373102421444,0.234,0.362,1,"Nbr1","CGE","PTZvsSAL_24hr","Down"
"Itgb1",0.0110575384850897,-0.508794625378534,0.229,0.357,1,"Itgb1","CGE","PTZvsSAL_24hr","Down"
"Klhl7",0.0111110165822568,-0.471596111810929,0.36,0.467,1,"Klhl7","CGE","PTZvsSAL_24hr","Down"
"Ctnna2",0.0112633913581675,-0.200292006952593,0.995,0.99,1,"Ctnna2","CGE","PTZvsSAL_24hr","Down"
"Cdkal1",0.0112918959019645,-0.531670106783593,0.318,0.437,1,"Cdkal1","CGE","PTZvsSAL_24hr","Down"
"Lrrc7",0.011621829682558,-0.22297310082496,0.935,0.97,1,"Lrrc7","CGE","PTZvsSAL_24hr","Down"
"Shoc2",0.0117135521237453,-0.541064820516273,0.252,0.367,1,"Shoc2","CGE","PTZvsSAL_24hr","Down"
"Eml1",0.0118483380404757,-0.543880365706893,0.168,0.276,1,"Eml1","CGE","PTZvsSAL_24hr","Down"
"Tnrc6c",0.0119602872946082,-0.173382962762688,0.575,0.714,1,"Tnrc6c","CGE","PTZvsSAL_24hr","Down"
"Mier1",0.0121504764999372,-0.59252361747211,0.327,0.452,1,"Mier1","CGE","PTZvsSAL_24hr","Down"
"Arhgap12",0.0125061624722206,-0.403314424198173,0.411,0.533,1,"Arhgap12","CGE","PTZvsSAL_24hr","Down"
"Dlx1as",0.0127172344536783,-0.410948800721768,0.439,0.568,1,"Dlx1as","CGE","PTZvsSAL_24hr","Down"
"Acvr1",0.0128147302401008,-0.616471146101283,0.318,0.427,1,"Acvr1","CGE","PTZvsSAL_24hr","Down"
"Ctnnbl1",0.013161092589322,-0.959237346826239,0.192,0.291,1,"Ctnnbl1","CGE","PTZvsSAL_24hr","Down"
"Camk2b",0.0131786643911886,0.556812855618453,0.523,0.427,1,"Camk2b","CGE","PTZvsSAL_24hr","Up"
"P2ry14",0.0133757806623576,-0.927915263747678,0.173,0.266,1,"P2ry14","CGE","PTZvsSAL_24hr","Down"
"Zcchc18",0.0134812171414482,0.604082184153036,0.579,0.513,1,"Zcchc18","CGE","PTZvsSAL_24hr","Up"
"Slc7a14",0.0135285344766626,-0.309681950187418,0.28,0.417,1,"Slc7a14","CGE","PTZvsSAL_24hr","Down"
"Cdc42bpa",0.0135619109079316,-0.296423339358392,0.715,0.789,1,"Cdc42bpa","CGE","PTZvsSAL_24hr","Down"
"2510009E07Rik",0.0139167662680329,-0.198268476702757,0.22,0.342,1,"2510009E07Rik","CGE","PTZvsSAL_24hr","Down"
"Tmem178",0.0143047047130376,-0.22299851153486,0.168,0.276,1,"Tmem178","CGE","PTZvsSAL_24hr","Down"
"Rgs17",0.0143584179569532,-0.549570383995868,0.299,0.422,1,"Rgs17","CGE","PTZvsSAL_24hr","Down"
"Pex5l",0.0147394190264443,-0.74751512022665,0.252,0.362,1,"Pex5l","CGE","PTZvsSAL_24hr","Down"
"Snhg14",0.0148569675712521,0.187185122854943,0.977,0.975,1,"Snhg14","CGE","PTZvsSAL_24hr","Up"
"Large1",0.0149540246504767,0.277916545287844,0.902,0.889,1,"Large1","CGE","PTZvsSAL_24hr","Up"
"Zfp697",0.0149624903350695,-0.786573174836493,0.206,0.302,1,"Zfp697","CGE","PTZvsSAL_24hr","Down"
"Fyn",0.0150728927518898,-0.344398264106855,0.589,0.704,1,"Fyn","CGE","PTZvsSAL_24hr","Down"
"Tead1",0.0152468122320453,-0.876976072420237,0.201,0.312,1,"Tead1","CGE","PTZvsSAL_24hr","Down"
"Gm42439",0.0155368514896663,-0.173779744685549,0.182,0.296,1,"Gm42439","CGE","PTZvsSAL_24hr","Down"
"Sfmbt1",0.0165711771401447,-0.562089742514544,0.206,0.322,1,"Sfmbt1","CGE","PTZvsSAL_24hr","Down"
"Zfp236",0.0165730191468636,-0.692649532849379,0.196,0.296,1,"Zfp236","CGE","PTZvsSAL_24hr","Down"
"Smap2",0.0166639314914564,-0.442293708962698,0.154,0.251,1,"Smap2","CGE","PTZvsSAL_24hr","Down"
"Gm38505",0.0168031831582008,-0.185197163622884,0.308,0.442,1,"Gm38505","CGE","PTZvsSAL_24hr","Down"
"Btbd10",0.0168902293928126,-0.539138416409726,0.383,0.492,1,"Btbd10","CGE","PTZvsSAL_24hr","Down"
"Csnk1g1",0.0170758521762085,-0.623013040021203,0.336,0.437,1,"Csnk1g1","CGE","PTZvsSAL_24hr","Down"
"Ccdc88a",0.0172624072016497,-0.304202422053814,0.822,0.874,1,"Ccdc88a","CGE","PTZvsSAL_24hr","Down"
"Zzef1",0.0172721926472854,-0.390843437588353,0.43,0.558,1,"Zzef1","CGE","PTZvsSAL_24hr","Down"
"Fer",0.0172885020343481,-0.314837365840945,0.5,0.638,1,"Fer","CGE","PTZvsSAL_24hr","Down"
"Cmss1",0.0173163631345893,-0.44936442066414,0.411,0.533,1,"Cmss1","CGE","PTZvsSAL_24hr","Down"
"Elmo1",0.0175606727185453,-0.61920843029419,0.402,0.513,1,"Elmo1","CGE","PTZvsSAL_24hr","Down"
"Mad1l1",0.0175640307561969,-0.484954189012085,0.168,0.266,1,"Mad1l1","CGE","PTZvsSAL_24hr","Down"
"Naa35",0.0178099370576076,-0.666963554971653,0.243,0.347,1,"Naa35","CGE","PTZvsSAL_24hr","Down"
"Pcdh10",0.017899823027318,-0.419247407992968,0.374,0.503,1,"Pcdh10","CGE","PTZvsSAL_24hr","Down"
"Uvrag",0.0179219079679451,-0.52244083395132,0.196,0.302,1,"Uvrag","CGE","PTZvsSAL_24hr","Down"
"Gpi1",0.0179594249941689,0.723458139211532,0.449,0.362,1,"Gpi1","CGE","PTZvsSAL_24hr","Up"
"Clk1",0.0179733839467438,-0.455132718201711,0.425,0.533,1,"Clk1","CGE","PTZvsSAL_24hr","Down"
"Itfg1",0.0182359735051291,-0.455866224331539,0.435,0.543,1,"Itfg1","CGE","PTZvsSAL_24hr","Down"
"Klhl32",0.0182480108831491,-0.340771997981255,0.341,0.472,1,"Klhl32","CGE","PTZvsSAL_24hr","Down"
"Canx",0.01856042987883,-0.31687298892931,0.332,0.457,1,"Canx","CGE","PTZvsSAL_24hr","Down"
"mt-Nd3",0.0186666489466277,1.06396639476953,0.294,0.206,1,"mt-Nd3","CGE","PTZvsSAL_24hr","Up"
"Ano4",0.0187710077624474,-0.323674795521137,0.364,0.487,1,"Ano4","CGE","PTZvsSAL_24hr","Down"
"Cdk13",0.0188981540010131,-0.304146310427123,0.505,0.618,1,"Cdk13","CGE","PTZvsSAL_24hr","Down"
"Rpgrip1l",0.0190437324165835,-0.627648004838216,0.201,0.302,1,"Rpgrip1l","CGE","PTZvsSAL_24hr","Down"
"D10Wsu102e",0.0190992750063823,-0.643163659573919,0.201,0.302,1,"D10Wsu102e","CGE","PTZvsSAL_24hr","Down"
"Ppm1l",0.0193475722421807,-0.30921117001018,0.491,0.588,1,"Ppm1l","CGE","PTZvsSAL_24hr","Down"
"Exoc5",0.0195771848899365,-0.46356924143892,0.383,0.497,1,"Exoc5","CGE","PTZvsSAL_24hr","Down"
"Cdk12",0.0198795217256265,-0.479704172509989,0.318,0.422,1,"Cdk12","CGE","PTZvsSAL_24hr","Down"
"Syncrip",0.0205293264490352,-0.171668716078969,0.336,0.457,1,"Syncrip","CGE","PTZvsSAL_24hr","Down"
"Snx25",0.0206584796051929,-0.720387433211914,0.178,0.271,1,"Snx25","CGE","PTZvsSAL_24hr","Down"
"Cox7b",0.0206782351718494,0.745366942869198,0.453,0.392,1,"Cox7b","CGE","PTZvsSAL_24hr","Up"
"Brd9",0.0209442295501915,-0.524767216801088,0.355,0.457,1,"Brd9","CGE","PTZvsSAL_24hr","Down"
"Mrtfb",0.0209806574167956,-0.36850528437489,0.215,0.322,1,"Mrtfb","CGE","PTZvsSAL_24hr","Down"
"Mtrex",0.0214477541172542,-0.554010362462994,0.21,0.317,1,"Mtrex","CGE","PTZvsSAL_24hr","Down"
"Tasor2",0.0216760901870585,-0.796243514785886,0.243,0.342,1,"Tasor2","CGE","PTZvsSAL_24hr","Down"
"Nrf1",0.0217419166754364,-0.131714415256571,0.206,0.317,1,"Nrf1","CGE","PTZvsSAL_24hr","Down"
"Gmds",0.0218350256767373,-0.246298418635562,0.463,0.608,1,"Gmds","CGE","PTZvsSAL_24hr","Down"
"L3mbtl3",0.0220618852512214,-0.310119367408626,0.196,0.302,1,"L3mbtl3","CGE","PTZvsSAL_24hr","Down"
"Prkar1a",0.0221538001154729,-0.567412510074406,0.22,0.322,1,"Prkar1a","CGE","PTZvsSAL_24hr","Down"
"Crebzf",0.0221688588301412,-0.297378926576215,0.313,0.432,1,"Crebzf","CGE","PTZvsSAL_24hr","Down"
"9330159F19Rik",0.0223851241238402,-0.486022948280347,0.435,0.528,1,"9330159F19Rik","CGE","PTZvsSAL_24hr","Down"
"Hipk3",0.0225408223407851,-0.411649860737255,0.206,0.312,1,"Hipk3","CGE","PTZvsSAL_24hr","Down"
"Rnf24",0.0225630792335009,-0.515611157262237,0.173,0.276,1,"Rnf24","CGE","PTZvsSAL_24hr","Down"
"Zc2hc1a",0.0227407085754566,-0.533951856969572,0.178,0.266,1,"Zc2hc1a","CGE","PTZvsSAL_24hr","Down"
"Golga1",0.0228876128809959,-0.385138983923311,0.192,0.296,1,"Golga1","CGE","PTZvsSAL_24hr","Down"
"Enox1",0.0230357964372272,-0.39045736796351,0.673,0.804,1,"Enox1","CGE","PTZvsSAL_24hr","Down"
"Cenpc1",0.0231686835016728,-0.412993810512508,0.271,0.387,1,"Cenpc1","CGE","PTZvsSAL_24hr","Down"
"Sox2ot",0.0236884647587725,-0.432483597715876,0.907,0.955,1,"Sox2ot","CGE","PTZvsSAL_24hr","Down"
"Hnrnpr",0.0237538623655103,-0.343706303462504,0.407,0.528,1,"Hnrnpr","CGE","PTZvsSAL_24hr","Down"
"Tnpo1",0.0237816437706796,-0.275562339468507,0.388,0.548,1,"Tnpo1","CGE","PTZvsSAL_24hr","Down"
"Mllt3",0.0238427736741029,-0.489959649637044,0.692,0.809,1,"Mllt3","CGE","PTZvsSAL_24hr","Down"
"Ddx39b",0.0240555551449812,-0.485073440016379,0.285,0.407,1,"Ddx39b","CGE","PTZvsSAL_24hr","Down"
"Vps45",0.0243218681677799,-0.577804351927822,0.159,0.251,1,"Vps45","CGE","PTZvsSAL_24hr","Down"
"Myh10",0.0244226342382534,-0.414244291110606,0.322,0.437,1,"Myh10","CGE","PTZvsSAL_24hr","Down"
"Usp29",0.0244399852054031,-0.406031471370153,0.607,0.688,1,"Usp29","CGE","PTZvsSAL_24hr","Down"
"Ireb2",0.0244852208270376,-0.565331036623343,0.266,0.367,1,"Ireb2","CGE","PTZvsSAL_24hr","Down"
"Ephb2",0.0245241126276403,-0.547752363602559,0.215,0.317,1,"Ephb2","CGE","PTZvsSAL_24hr","Down"
"Spock2",0.024652284062345,-0.204967705738173,0.248,0.362,1,"Spock2","CGE","PTZvsSAL_24hr","Down"
"Grid1",0.0249369781057269,0.252798710921393,0.855,0.789,1,"Grid1","CGE","PTZvsSAL_24hr","Up"
"Lrrtm4",0.025003405691403,0.196887692009679,0.925,0.834,1,"Lrrtm4","CGE","PTZvsSAL_24hr","Up"
