"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Auts2",1.01489929068659e-11,-0.547406496594268,0.912,0.926,2.54201825338271e-07,"Auts2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Scn8a",1.04575002397112e-11,0.537954537268197,0.811,0.544,2.61929008504047e-07,"Scn8a","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Psd3",1.09870590394303e-11,0.703005569649458,0.733,0.492,2.75192867760611e-07,"Psd3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Cacnb4",1.15701275053069e-11,0.493555649179703,0.869,0.686,2.89796983625422e-07,"Cacnb4","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Pbx1",1.23293571214613e-11,-0.460823502319919,0.965,0.962,3.0881340782124e-07,"Pbx1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Brinp1",1.24730737918178e-11,0.746568469776308,0.796,0.577,3.12413079263661e-07,"Brinp1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Plcb1",1.26807997620422e-11,0.697299275469314,0.874,0.73,3.17615991639872e-07,"Plcb1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Itpr1",1.42888046002351e-11,1.03248343779633,0.464,0.24,3.57891688822089e-07,"Itpr1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Sort1",1.85842746010033e-11,0.675454105184782,0.421,0.186,4.6548032593133e-07,"Sort1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Sept7",1.98885664603035e-11,0.699239697256827,0.774,0.546,4.98148924131222e-07,"Sept7","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Camk2a",2.05669811796071e-11,0.673506309184488,0.571,0.309,5.15141177605619e-07,"Camk2a","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Arhgef3",2.1920123099216e-11,1.412722476666,0.255,0.079,5.49033323266062e-07,"Arhgef3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Pde10a",2.38640959699904e-11,0.59482795091731,0.783,0.549,5.9772401176035e-07,"Pde10a","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Acap2",2.55327877565619e-11,0.659964201190125,0.759,0.5,6.39519734938605e-07,"Acap2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Cfap54",3.03774984021913e-11,0.849139255175571,0.434,0.205,7.60865202479687e-07,"Cfap54","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Samd12",3.72996213601021e-11,0.575725196359786,0.825,0.601,9.34243616206478e-07,"Samd12","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nrg3",4.07124903526132e-11,0.230017636927117,1,1,1.0197257458619e-06,"Nrg3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ryr2",4.77859915580357e-11,0.433389228236511,0.972,0.844,1.19689573055412e-06,"Ryr2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Cpeb3",4.89857796804124e-11,0.797637184167631,0.723,0.462,1.22694682365529e-06,"Cpeb3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Aopep",5.19190458362362e-11,0.590684611920703,0.549,0.279,1.30041634106021e-06,"Aopep","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Rasgrf1",7.65179917300044e-11,0.827263792454186,0.412,0.191,1.91654613886142e-06,"Rasgrf1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Luc7l2",8.47053644296826e-11,0.386544006136366,0.953,0.806,2.12161526287026e-06,"Luc7l2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Impact",8.56918943520083e-11,0.598293519621209,0.476,0.221,2.14632487783475e-06,"Impact","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Grin2a",8.85209055643659e-11,0.550270835153971,0.918,0.757,2.21718312167067e-06,"Grin2a","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Hivep2",9.00911544273686e-11,0.451954811352282,0.943,0.839,2.2565131449423e-06,"Hivep2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nhsl2",1.00912623164391e-10,0.99635664035288,0.354,0.145,2.5275584723985e-06,"Nhsl2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Cpeb1",1.12925209417211e-10,0.690700958365561,0.34,0.131,2.82843772027289e-06,"Cpeb1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Zzef1",1.47759535195918e-10,0.563110387721397,0.588,0.309,3.70093307805216e-06,"Zzef1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Fbxw7",1.52764746629294e-10,0.628792949696879,0.607,0.339,3.82629860882391e-06,"Fbxw7","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Cry2",1.62693630706266e-10,1.03047134936604,0.259,0.082,4.07498736829984e-06,"Cry2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Vcl",2.20311329144149e-10,1.12964527505729,0.259,0.085,5.51813786107351e-06,"Vcl","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Opcml",2.38021312417452e-10,0.455453128032453,0.983,0.962,5.96171981211993e-06,"Opcml","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Mbnl1",2.43027305808513e-10,0.686212086547215,0.469,0.224,6.08710492858583e-06,"Mbnl1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ngef",2.60714026914606e-10,0.87743477739808,0.327,0.128,6.53010423213015e-06,"Ngef","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Immp2l",3.10818851365305e-10,0.697098275499517,0.577,0.355,7.78507977014678e-06,"Immp2l","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Trpm3",3.95877625943043e-10,-0.460012926250933,0.731,0.88,9.9155468969954e-06,"Trpm3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Pfkp",4.04362396019621e-10,-0.614677198867258,0.742,0.79,1.01280649331034e-05,"Pfkp","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Ccnl1",4.3197234209063e-10,0.75438780908618,0.357,0.15,1.0819611252344e-05,"Ccnl1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Med12l",4.59474763698404e-10,0.516163688076813,0.575,0.317,1.15084644063539e-05,"Med12l","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nfib",4.97170361674366e-10,-0.592491156851615,0.887,0.861,1.24526260488578e-05,"Nfib","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Klf9",5.49922480074539e-10,0.808190639113894,0.332,0.134,1.3773908358427e-05,"Klf9","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Chgb",5.54774802910524e-10,1.03550840715245,0.385,0.18,1.38954444884999e-05,"Chgb","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Dleu2",6.19798273589765e-10,1.05150035336636,0.256,0.087,1.55240873586028e-05,"Dleu2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Fam126b",6.46281497380852e-10,0.578503203522993,0.45,0.213,1.61874126648982e-05,"Fam126b","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
