"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Ankrd12",0.0267858706038841,0.399805314351281,0.26,0.167,1,"Ankrd12","OPCs","PTZvsSAL_1hr","Up"
"Gatad2b",0.0269135111397133,0.378314490857135,0.268,0.172,1,"Gatad2b","OPCs","PTZvsSAL_1hr","Up"
"Tnrc6c",0.0271179641806636,0.328200656884141,0.324,0.214,1,"Tnrc6c","OPCs","PTZvsSAL_1hr","Up"
"Kdm4c",0.027265133210572,0.329006361265014,0.333,0.229,1,"Kdm4c","OPCs","PTZvsSAL_1hr","Up"
"Sipa1l1",0.0274161823030016,0.350655524495199,0.341,0.24,1,"Sipa1l1","OPCs","PTZvsSAL_1hr","Up"
"Celf2",0.0275752929523902,-0.178885051073801,0.776,0.807,1,"Celf2","OPCs","PTZvsSAL_1hr","Down"
"Wdr17",0.0276198605043551,-0.985363272289604,0.2,0.26,1,"Wdr17","OPCs","PTZvsSAL_1hr","Down"
"Arsb",0.0276559689547419,0.301469534463376,0.282,0.182,1,"Arsb","OPCs","PTZvsSAL_1hr","Up"
"Abi2",0.0282413478536728,0.449063789155881,0.282,0.193,1,"Abi2","OPCs","PTZvsSAL_1hr","Up"
"Fry",0.0294009494688201,0.313950596771636,0.64,0.526,1,"Fry","OPCs","PTZvsSAL_1hr","Up"
"Adk",0.0295113290581288,0.246105372029877,0.251,0.161,1,"Adk","OPCs","PTZvsSAL_1hr","Up"
"Glcci1",0.029526242447047,0.404996946343172,0.311,0.214,1,"Glcci1","OPCs","PTZvsSAL_1hr","Up"
"Usp32",0.0297316093848877,0.408035350675691,0.341,0.24,1,"Usp32","OPCs","PTZvsSAL_1hr","Up"
"Chst11",0.0297888565596757,0.238428812773305,0.637,0.531,1,"Chst11","OPCs","PTZvsSAL_1hr","Up"
"Tnpo1",0.0298465600347774,0.39795931626966,0.535,0.438,1,"Tnpo1","OPCs","PTZvsSAL_1hr","Up"
"Sptan1",0.0298814922951231,0.515983518907274,0.423,0.318,1,"Sptan1","OPCs","PTZvsSAL_1hr","Up"
"Slc6a1",0.030318722837504,0.223833035171494,0.375,0.266,1,"Slc6a1","OPCs","PTZvsSAL_1hr","Up"
"Rgs7",0.0308883344638972,-0.368900470636933,0.577,0.615,1,"Rgs7","OPCs","PTZvsSAL_1hr","Down"
"Sulf2",0.0309540271242354,0.289666343670453,0.543,0.422,1,"Sulf2","OPCs","PTZvsSAL_1hr","Up"
"Kmt2c",0.031617469693936,0.257812335809385,0.601,0.474,1,"Kmt2c","OPCs","PTZvsSAL_1hr","Up"
"Phldb1",0.0316787349793335,0.283471964496371,0.355,0.245,1,"Phldb1","OPCs","PTZvsSAL_1hr","Up"
"Cdkal1",0.0319558584353478,0.300039342182808,0.292,0.198,1,"Cdkal1","OPCs","PTZvsSAL_1hr","Up"
"Sox6",0.0326937415772255,-0.1156075970875,0.966,0.953,1,"Sox6","OPCs","PTZvsSAL_1hr","Down"
"Atp2b1",0.0329728546336968,0.495286224042387,0.326,0.234,1,"Atp2b1","OPCs","PTZvsSAL_1hr","Up"
"Cdh11",0.0330277901381012,-0.539384016394006,0.248,0.312,1,"Cdh11","OPCs","PTZvsSAL_1hr","Down"
"Cdkl5",0.0331281449636026,0.43329057406333,0.338,0.24,1,"Cdkl5","OPCs","PTZvsSAL_1hr","Up"
"Sema3d",0.0334312691994486,0.395365068723191,0.375,0.281,1,"Sema3d","OPCs","PTZvsSAL_1hr","Up"
"Gabrb1",0.0334869626998668,0.323332920038297,0.324,0.229,1,"Gabrb1","OPCs","PTZvsSAL_1hr","Up"
"Csnk1a1",0.0337625744336084,0.354160829142762,0.294,0.208,1,"Csnk1a1","OPCs","PTZvsSAL_1hr","Up"
"Fchsd2",0.0339555274379119,-0.291471141987679,0.754,0.781,1,"Fchsd2","OPCs","PTZvsSAL_1hr","Down"
"Atp6v0b",0.0343700913693559,0.293182576380968,0.331,0.229,1,"Atp6v0b","OPCs","PTZvsSAL_1hr","Up"
"Zcchc24",0.0350984414575051,0.293582768337477,0.38,0.266,1,"Zcchc24","OPCs","PTZvsSAL_1hr","Up"
"Calr",0.0353323696228736,0.247815847244837,0.297,0.203,1,"Calr","OPCs","PTZvsSAL_1hr","Up"
"Dcc",0.0354688134127667,-0.160246087038587,0.966,0.948,1,"Dcc","OPCs","PTZvsSAL_1hr","Down"
"Nalcn",0.0362044978195442,0.239555185487222,0.533,0.391,1,"Nalcn","OPCs","PTZvsSAL_1hr","Up"
"Sgcz",0.0366374630085576,-0.186127796537898,0.873,0.922,1,"Sgcz","OPCs","PTZvsSAL_1hr","Down"
"Mat2a",0.037168894368637,0.455784779661485,0.268,0.182,1,"Mat2a","OPCs","PTZvsSAL_1hr","Up"
"Mast4",0.0375608989011906,0.365207435438998,0.27,0.182,1,"Mast4","OPCs","PTZvsSAL_1hr","Up"
"Rbm25",0.0376652905358597,0.18910384963024,0.577,0.448,1,"Rbm25","OPCs","PTZvsSAL_1hr","Up"
"Kansl1",0.0381505568954006,0.253778851921574,0.465,0.365,1,"Kansl1","OPCs","PTZvsSAL_1hr","Up"
"Pid1",0.0381632808192786,-0.302120824252842,0.676,0.708,1,"Pid1","OPCs","PTZvsSAL_1hr","Down"
"Cfap20",0.0386156934337189,0.454962634921646,0.285,0.193,1,"Cfap20","OPCs","PTZvsSAL_1hr","Up"
"Ewsr1",0.0406825769438178,0.275704351638743,0.348,0.255,1,"Ewsr1","OPCs","PTZvsSAL_1hr","Up"
"Rabep1",0.0409027338771272,0.262577217197401,0.277,0.188,1,"Rabep1","OPCs","PTZvsSAL_1hr","Up"
