"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Peli2",0.0159772487046676,-0.45865248216114,0.296,0.372,1,"Peli2","Astrocytes","PTZvsSAL_24hr","Down"
"Actb",0.0163408618347653,0.647431116411772,0.255,0.188,1,"Actb","Astrocytes","PTZvsSAL_24hr","Up"
"Adamts6",0.0168560571700452,-0.377827847317534,0.341,0.421,1,"Adamts6","Astrocytes","PTZvsSAL_24hr","Down"
"Smad4",0.0169069501467526,-0.398945658657118,0.18,0.252,1,"Smad4","Astrocytes","PTZvsSAL_24hr","Down"
"Rb1cc1",0.0170800872582223,0.377505073464739,0.327,0.249,1,"Rb1cc1","Astrocytes","PTZvsSAL_24hr","Up"
"Nlgn1",0.0172845459328047,-0.115547481431014,0.972,0.988,1,"Nlgn1","Astrocytes","PTZvsSAL_24hr","Down"
"Acsl6",0.0174552246407411,0.507793887382378,0.349,0.272,1,"Acsl6","Astrocytes","PTZvsSAL_24hr","Up"
"Pla2g7",0.0174959615367167,-0.26454714891173,0.565,0.64,1,"Pla2g7","Astrocytes","PTZvsSAL_24hr","Down"
"Chd3",0.0176482383216656,0.50140780343059,0.269,0.198,1,"Chd3","Astrocytes","PTZvsSAL_24hr","Up"
"Hmg20a",0.0177208433618605,-0.421275203958507,0.205,0.276,1,"Hmg20a","Astrocytes","PTZvsSAL_24hr","Down"
"Map1b",0.0179974674835776,0.584366707597765,0.277,0.211,1,"Map1b","Astrocytes","PTZvsSAL_24hr","Up"
"Nsmaf",0.0183286434716009,0.368332163198916,0.266,0.194,1,"Nsmaf","Astrocytes","PTZvsSAL_24hr","Up"
"Snd1",0.0184725496110732,-0.403620222974208,0.294,0.368,1,"Snd1","Astrocytes","PTZvsSAL_24hr","Down"
"Stox2",0.018836762642463,-0.160930517204474,0.77,0.861,1,"Stox2","Astrocytes","PTZvsSAL_24hr","Down"
"Ckb",0.0191126055880532,0.358498627800848,0.368,0.284,1,"Ckb","Astrocytes","PTZvsSAL_24hr","Up"
"Xrn1",0.0193829096531168,0.347947346469538,0.377,0.297,1,"Xrn1","Astrocytes","PTZvsSAL_24hr","Up"
"5730522E02Rik",0.0195167756676058,0.304565522422937,0.271,0.198,1,"5730522E02Rik","Astrocytes","PTZvsSAL_24hr","Up"
"Glul",0.0195568766258312,0.420104855179715,0.435,0.37,1,"Glul","Astrocytes","PTZvsSAL_24hr","Up"
"Tbc1d5",0.0195955034308845,-0.459534846670782,0.346,0.409,1,"Tbc1d5","Astrocytes","PTZvsSAL_24hr","Down"
"Ccser1",0.0196156051242417,0.460882693878617,0.31,0.239,1,"Ccser1","Astrocytes","PTZvsSAL_24hr","Up"
"March1",0.0196435216751749,0.572576614406334,0.291,0.227,1,"March1","Astrocytes","PTZvsSAL_24hr","Up"
"Ptar1",0.0204661852188383,0.399175460441412,0.33,0.26,1,"Ptar1","Astrocytes","PTZvsSAL_24hr","Up"
"Fads2",0.0204856138390746,-0.343677516571467,0.352,0.421,1,"Fads2","Astrocytes","PTZvsSAL_24hr","Down"
"Ube3c",0.0205851631951444,-0.446905819251683,0.28,0.35,1,"Ube3c","Astrocytes","PTZvsSAL_24hr","Down"
"Rbm39",0.0206137035464761,-0.237343471215542,0.709,0.751,1,"Rbm39","Astrocytes","PTZvsSAL_24hr","Down"
"Srsf6",0.0210000462697463,0.256711574782706,0.332,0.258,1,"Srsf6","Astrocytes","PTZvsSAL_24hr","Up"
"Atrx",0.0210778332685124,-0.316931252922447,0.501,0.577,1,"Atrx","Astrocytes","PTZvsSAL_24hr","Down"
"Fmn2",0.0212474541191092,-0.252128458273857,0.629,0.693,1,"Fmn2","Astrocytes","PTZvsSAL_24hr","Down"
