"","target","source","weight"
"375","Pbx3","Gm42418",0.0490100043155177
"376","Las1l","Gm42418",0.124926996290125
"377","Mkx","Gm42418",0.0265280688380624
"378","Snrnp70","Gm42418",0.212287632538075
"379","Sox5","Hsp90ab1",0.129244992605833
"380","Rora","Hsp90ab1",0.173265391034711
"381","Tcf4","Hsp90ab1",0.278173902335429
"382","Pbx3","Hsp90ab1",0.0455843236424129
"383","Las1l","Hsp90ab1",0.131931366227404
"384","Mkx","Hsp90ab1",0.0283214113725926
"385","Snrnp70","Hsp90ab1",0.213478612781618
"386","Sox5","Mkx",0.125719948194425
"387","Rora","Mkx",0.199438014141219
"388","Tcf4","Mkx",0.258664228795144
"389","Pbx3","Mkx",0.0449471597944725
"390","Las1l","Mkx",0.158688839217103
"391","Mkx","Mkx",0
"392","Snrnp70","Mkx",0.212541809857636
"393","Sox5","9630014M24Rik",0.157618129521373
"394","Rora","9630014M24Rik",0.1573776103677
"395","Tcf4","9630014M24Rik",0.249178460833694
"396","Pbx3","9630014M24Rik",0.0542384158741609
"397","Las1l","9630014M24Rik",0.146484911322534
"398","Mkx","9630014M24Rik",0.0320102282258773
"399","Snrnp70","9630014M24Rik",0.20309224385466
"400","Sox5","Tcf4",0.344697283325653
"401","Rora","Tcf4",0.222284958305511
"402","Tcf4","Tcf4",0
"403","Pbx3","Tcf4",0.06162799535378
"404","Las1l","Tcf4",0.137413422982352
"405","Mkx","Tcf4",0.0369260700116718
"406","Snrnp70","Tcf4",0.197050270021033
"407","Sox5","Cox8a",0.131271738397603
"408","Rora","Cox8a",0.156727355621298
"409","Tcf4","Cox8a",0.2867479545976
"410","Pbx3","Cox8a",0.0453228246212204
"411","Las1l","Cox8a",0.135930757635367
"412","Mkx","Cox8a",0.032290709126868
"413","Snrnp70","Cox8a",0.211708660000043
"414","Sox5","Las1l",0.163602409683609
"415","Rora","Las1l",0.207663384777195
"416","Tcf4","Las1l",0.270235725307479
"417","Pbx3","Las1l",0.0694273766870099
"418","Las1l","Las1l",0
"419","Mkx","Las1l",0.0491389166400101
"420","Snrnp70","Las1l",0.239932186904697
"421","Sox5","Cox7b",0.136898618892365
"422","Rora","Cox7b",0.155118570570873
"423","Tcf4","Cox7b",0.273527298282703
"424","Pbx3","Cox7b",0.0480282382787522
"425","Las1l","Cox7b",0.141346134609537
"426","Mkx","Cox7b",0.0328210421522004
"427","Snrnp70","Cox7b",0.21226009721357
"428","Sox5","mt-Nd1",0.135799952028218
"429","Rora","mt-Nd1",0.158626464682249
"430","Tcf4","mt-Nd1",0.273062890681376
"431","Pbx3","mt-Nd1",0.0523294060436431
"432","Las1l","mt-Nd1",0.138199440141804
"433","Mkx","mt-Nd1",0.0293913693704484
"434","Snrnp70","mt-Nd1",0.212590477052261
"435","Sox5","mt-Nd2",0.137879333129942
"436","Rora","mt-Nd2",0.157829378913423
"437","Tcf4","mt-Nd2",0.276949618820286
"438","Pbx3","mt-Nd2",0.0516405059905864
"439","Las1l","mt-Nd2",0.138158939476883
"440","Mkx","mt-Nd2",0.0260465430392101
"441","Snrnp70","mt-Nd2",0.21149568062967
"442","Sox5","mt-Co1",0.137405801147182
"443","Rora","mt-Co1",0.162640877042013
"444","Tcf4","mt-Co1",0.272314216822448
"445","Pbx3","mt-Co1",0.0511645963340263
"446","Las1l","mt-Co1",0.132386077746116
"447","Mkx","mt-Co1",0.028364194162359
"448","Snrnp70","mt-Co1",0.215724236745856
"449","Sox5","mt-Co2",0.137273343419056
"450","Rora","mt-Co2",0.158424826170411
"451","Tcf4","mt-Co2",0.265912052014176
"452","Pbx3","mt-Co2",0.0491926053544586
"453","Las1l","mt-Co2",0.139294417935046
"454","Mkx","mt-Co2",0.0283682606344275
"455","Snrnp70","mt-Co2",0.221534494472424
"456","Sox5","mt-Atp6",0.136478656853857
"457","Rora","mt-Atp6",0.162989366898394
"458","Tcf4","mt-Atp6",0.268506895989453
"459","Pbx3","mt-Atp6",0.051304552634566
"460","Las1l","mt-Atp6",0.135717558593007
"461","Mkx","mt-Atp6",0.0298947252584086
"462","Snrnp70","mt-Atp6",0.215108243772315
"463","Sox5","mt-Co3",0.13615101860184
"464","Rora","mt-Co3",0.167254563392508
"465","Tcf4","mt-Co3",0.255826102606361
"466","Pbx3","mt-Co3",0.0487545955731277
"467","Las1l","mt-Co3",0.138577669173181
"468","Mkx","mt-Co3",0.0323938607721479
"469","Snrnp70","mt-Co3",0.221042189880835
"470","Sox5","mt-Nd3",0.136676940664607
"471","Rora","mt-Nd3",0.15161632635021
"472","Tcf4","mt-Nd3",0.291661593536132
"473","Pbx3","mt-Nd3",0.0515788554270318
"474","Las1l","mt-Nd3",0.136135967816207
"475","Mkx","mt-Nd3",0.0250692323459506
"476","Snrnp70","mt-Nd3",0.207261083859862
"477","Sox5","mt-Nd4",0.139446666945191
"478","Rora","mt-Nd4",0.15813439694716
"479","Tcf4","mt-Nd4",0.281684371510558
"480","Pbx3","mt-Nd4",0.0509898476848001
"481","Las1l","mt-Nd4",0.131895110376449
"482","Mkx","mt-Nd4",0.0272903966925995
"483","Snrnp70","mt-Nd4",0.210559209843243
"484","Sox5","mt-Cytb",0.134416047397542
"485","Rora","mt-Cytb",0.158450209775456
"486","Tcf4","mt-Cytb",0.283564622056243
"487","Pbx3","mt-Cytb",0.0521329736249169
"488","Las1l","mt-Cytb",0.129499160978593
"489","Mkx","mt-Cytb",0.0277319856202177
"490","Snrnp70","mt-Cytb",0.214205000547031
