"","target","source","weight"
"251","Kdm4c","Ntm",0.146670305919485
"252","Snrnp70","Ntm",0.193387180330366
"253","Pbx1","Hspa8",0.236113714584628
"254","Ezh2","Hspa8",0.104178867569046
"255","Lcorl","Hspa8",0.147412963084558
"256","Zfp644","Hspa8",0.122514568640722
"257","Kdm4c","Hspa8",0.166313123694726
"258","Snrnp70","Hspa8",0.223466762426321
"259","Pbx1","Mir100hg",0.383261591446436
"260","Ezh2","Mir100hg",0.0863105446628278
"261","Lcorl","Mir100hg",0.123728273942939
"262","Zfp644","Mir100hg",0.0999277960373269
"263","Kdm4c","Mir100hg",0.128752418126635
"264","Snrnp70","Mir100hg",0.178019375783834
"265","Pbx1","Ppp2r3a",0.225648726902852
"266","Ezh2","Ppp2r3a",0.102195818093766
"267","Lcorl","Ppp2r3a",0.14804424487795
"268","Zfp644","Ppp2r3a",0.129563920585351
"269","Kdm4c","Ppp2r3a",0.173481208646908
"270","Snrnp70","Ppp2r3a",0.221066080893174
"271","Pbx1","E130307A14Rik",0.22540331732857
"272","Ezh2","E130307A14Rik",0.101300332395343
"273","Lcorl","E130307A14Rik",0.14657426629403
"274","Zfp644","E130307A14Rik",0.134705755553396
"275","Kdm4c","E130307A14Rik",0.173427496988524
"276","Snrnp70","E130307A14Rik",0.218588831440138
"277","Pbx1","Ctnna3",0.243178202702701
"278","Ezh2","Ctnna3",0.0991605675805535
"279","Lcorl","Ctnna3",0.14022370542318
"280","Zfp644","Ctnna3",0.129968575786389
"281","Kdm4c","Ctnna3",0.168013490409709
"282","Snrnp70","Ctnna3",0.219455458097468
"283","Pbx1","Lrrtm3",0.236380037552319
"284","Ezh2","Lrrtm3",0.0971139668063124
"285","Lcorl","Lrrtm3",0.149106316048605
"286","Zfp644","Lrrtm3",0.13081064364978
"287","Kdm4c","Lrrtm3",0.169480925572007
"288","Snrnp70","Lrrtm3",0.217108110370976
"289","Pbx1","D10Wsu102e",0.225927430700898
"290","Ezh2","D10Wsu102e",0.106160819210583
"291","Lcorl","D10Wsu102e",0.14600487078192
"292","Zfp644","D10Wsu102e",0.126473325501017
"293","Kdm4c","D10Wsu102e",0.167588489884916
"294","Snrnp70","D10Wsu102e",0.227845063920666
"295","Pbx1","4930532I03Rik",0.225030744786362
