"","target","source","weight"
"550","Nfix","Naaladl2",0.0488077635336942
"551","Zbtb16","Naaladl2",0.0363033003970891
"552","Zeb2","Naaladl2",0.0798733348751628
"553","Zfp811","Naaladl2",0.018094324227921
"554","Hnrnpll","Naaladl2",0.0321999670719161
"555","Las1l","Naaladl2",0.0474585872303974
"556","Rufy3","Naaladl2",0.0474092683630886
"557","Snrnp70","Naaladl2",0.0761398588707619
"558","Zmat4","Naaladl2",0.0308948736577716
"559","Sox5","Kcnmb2",0.0427677771413449
"560","Pbx1","Kcnmb2",0.0660768838810291
"561","Pou2f2","Kcnmb2",0.0134837602237506
"562","Foxp1","Kcnmb2",0.0711636349181982
"563","Esrrg","Kcnmb2",0.0520639187562068
"564","Rora","Kcnmb2",0.062537540321991
"565","Tcf4","Kcnmb2",0.106165553684883
"566","Bach2","Kcnmb2",0.0592024807990474
"567","Bcl11a","Kcnmb2",0.0599662100486513
"568","Nfix","Kcnmb2",0.0587100745931061
"569","Zbtb16","Kcnmb2",0.0299187403782058
"570","Zeb2","Kcnmb2",0.0897710238475736
"571","Zfp811","Kcnmb2",0.0160593070222197
"572","Hnrnpll","Kcnmb2",0.0244667068016778
"573","Las1l","Kcnmb2",0.0687335576356473
"574","Rufy3","Kcnmb2",0.0450360237089668
"575","Snrnp70","Kcnmb2",0.0548433835322487
