"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","direction"
"MA0151.1",14,314,66.6666666666667,62.8,1.06157112526539,0.450170266334167,"Arid3a",1,"down"
"MA0676.1",3,59,14.2857142857143,11.8,1.21065375302663,0.460325479462341,"Nr2e1",1,"down"
"MA1619.1",3,62,14.2857142857143,12.4,1.15207373271889,0.495363464986912,"Ptf1a(var.2)",1,"down"
"MA1616.1",4,86,19.047619047619,17.2,1.10741971207087,0.501772468127682,"Prdm15",1,"down"
"MA0467.1",2,40,9.52380952380952,8,1.19047619047619,0.51362296825935,"Crx",1,"down"
"MA0503.1",3,65,14.2857142857143,13,1.0989010989011,0.529451814273494,"Nkx2-5(var.2)",1,"down"
"MA1606.1",4,89,19.047619047619,17.8,1.07009095773141,0.531566881040358,"Foxf1",1,"down"
"MA0626.1",1,18,4.76190476190476,3.6,1.32275132275132,0.54437226985009,"Npas2",1,"down"
"MA0622.1",1,19,4.76190476190476,3.8,1.2531328320802,0.564223270541269,"Mlxip",1,"down"
"MA0860.1",2,44,9.52380952380952,8.8,1.08225108225108,0.567662859658924,"Rarg(var.2)",1,"down"
"MA0007.3",2,45,9.52380952380952,9,1.05820105820106,0.580545971039057,"Ar",1,"down"
"MA0840.1",1,22,4.76190476190476,4.4,1.08225108225108,0.618953301434633,"Creb5",1,"down"
"MA0515.1",4,99,19.047619047619,19.8,0.962000962000962,0.625240515386312,"Sox6",1,"down"
"MA0611.1",1,24,4.76190476190476,4.8,0.992063492063492,0.651732482445927,"Dux",1,"down"
"MA0122.3",2,51,9.52380952380952,10.2,0.933706816059757,0.652383841164168,"Nkx3-2",1,"down"
"MA0505.1",3,78,14.2857142857143,15.6,0.915750915750916,0.662966934917259,"Nr5a2",1,"down"
"MA0739.1",2,52,9.52380952380952,10.4,0.915750915750916,0.663439428576586,"Hic1",1,"down"
"MA0832.1",2,55,9.52380952380952,11,0.865800865800866,0.695043719006593,"Tcf21",1,"down"
"MA0705.1",1,29,4.76190476190476,5.8,0.821018062397373,0.722341255791534,"Lhx8",1,"down"
"MA1618.1",3,85,14.2857142857143,17,0.840336134453781,0.723797672174961,"Ptf1a",1,"down"
"MA1627.1",5,139,23.8095238095238,27.8,0.856457690990065,0.740320022678166,"Wt1",1,"down"
"MA0816.1",3,89,14.2857142857143,17.8,0.802568218298555,0.754902915050141,"Ascl2",1,"down"
"MA0125.1",1,32,4.76190476190476,6.4,0.744047619047619,0.757921279015647,"Nobox",1,"down"
"MA0078.1",2,62,9.52380952380952,12.4,0.768049155145929,0.759930386128964,"Sox17",1,"down"
"MA0146.2",2,63,9.52380952380952,12.6,0.755857898715042,0.768228427895452,"Zfx",1,"down"
"MA0870.1",1,35,4.76190476190476,7,0.680272108843537,0.789132155540962,"Sox1",1,"down"
"MA0869.1",2,68,9.52380952380952,13.6,0.700280112044818,0.806303484815446,"Sox11",1,"down"
"MA0853.1",1,37,4.76190476190476,7.4,0.643500643500644,0.807767806533476,"Alx4",1,"down"
"MA0514.1",4,125,19.047619047619,25,0.761904761904762,0.81404607985652,"Sox3",1,"down"
"MA0720.1",1,38,4.76190476190476,7.6,0.6265664160401,0.816486761312735,"Shox2",1,"down"
"MA0896.1",2,70,9.52380952380952,14,0.680272108843537,0.820013532018625,"Hmx1",1,"down"
"MA0124.2",1,39,4.76190476190476,7.8,0.610500610500611,0.824828272162156,"Nkx3-1",1,"down"
"MA1608.1",1,39,4.76190476190476,7.8,0.610500610500611,0.824828272162156,"Isl1",1,"down"
"MA0150.2",2,71,9.52380952380952,14.2,0.670690811535882,0.826559304109981,"Nfe2l2",1,"down"
"MA0854.1",1,40,4.76190476190476,8,0.595238095238095,0.832807895339152,"Alx1",1,"down"
"MA0643.1",1,41,4.76190476190476,8.2,0.580720092915215,0.840440578378016,"Esrrg",1,"down"
"MA0512.2",1,41,4.76190476190476,8.2,0.580720092915215,0.840440578378016,"Rxra",1,"down"
"MA0704.1",1,41,4.76190476190476,8.2,0.580720092915215,0.840440578378016,"Lhx4",1,"down"
"MA0629.1",1,42,4.76190476190476,8.4,0.566893424036281,0.847740682635231,"Rhox11",1,"down"
"MA0897.1",2,77,9.52380952380952,15.4,0.618429189857761,0.8617720853658,"Hmx2",1,"down"
"MA0006.1",2,78,9.52380952380952,15.6,0.610500610500611,0.867003799851288,"Ahr::Arnt",1,"down"
"MA0521.1",3,108,14.2857142857143,21.6,0.661375661375661,0.868339833210006,"Tcf12",1,"down"
"MA0677.1",1,46,4.76190476190476,9.2,0.5175983436853,0.873883220054887,"Nr2f6",1,"down"
"MA0898.1",2,80,9.52380952380952,16,0.595238095238095,0.876959445603871,"Hmx3",1,"down"
"MA0858.1",1,47,4.76190476190476,9.4,0.506585612968592,0.879716815603009,"Rarb(var.2)",1,"down"
"MA0004.1",1,48,4.76190476190476,9.6,0.496031746031746,0.885292857263797,"Arnt",1,"down"
"MA1630.1",2,82,9.52380952380952,16.4,0.580720092915215,0.886265982855791,"Znf281",1,"down"
"MA0065.2",2,85,9.52380952380952,17,0.560224089635854,0.899080728001761,"Pparg::Rxra",1,"down"
"MA1629.1",3,119,14.2857142857143,23.8,0.600240096038415,0.911623935817706,"Zic2",1,"down"
"MA0002.2",2,92,9.52380952380952,18.4,0.5175983436853,0.924190469195268,"RUNX1",1,"down"
"MA0029.1",1,60,4.76190476190476,12,0.396825396825397,0.935655427352876,"Mecom",1,"down"
"MA0164.1",1,61,4.76190476190476,12.2,0.39032006245121,0.938726418320125,"Nr2e3",1,"down"
"MA0117.2",1,68,4.76190476190476,13.6,0.350140056022409,0.956628823773893,"Mafb",1,"down"
"MA1620.1",1,70,4.76190476190476,14,0.340136054421769,0.960747631982785,"Ptf1a(var.3)",1,"down"
"MA1621.1",1,70,4.76190476190476,14,0.340136054421769,0.960747631982785,"Rbpjl",1,"down"
"MA0591.1",1,78,4.76190476190476,15.6,0.305250305250305,0.973791925264813,"Bach1::Mafk",1,"down"
"MA0092.1",0,56,0,11.2,0,1,"Hand1::Tcf3",1,"down"
"MA0111.1",0,41,0,8.2,0,1,"Spz1",1,"down"
"MA0259.1",0,8,0,1.6,0,1,"ARNT::HIF1A",1,"down"
"MA0494.1",0,51,0,10.2,0,1,"Nr1h3::Rxra",1,"down"
"MA0603.1",0,19,0,3.8,0,1,"Arntl",1,"down"
"MA0604.1",0,2,0,0.4,0,1,"Atf1",1,"down"
"MA0607.1",0,52,0,10.4,0,1,"Bhlha15",1,"down"
"MA0608.1",0,16,0,3.2,0,1,"Creb3l2",1,"down"
"MA0615.1",0,3,0,0.6,0,1,"Gmeb1",1,"down"
"MA0631.1",0,32,0,6.4,0,1,"Six3",1,"down"
"MA0633.1",0,54,0,10.8,0,1,"Twist2",1,"down"
"MA0709.1",0,28,0,5.6,0,1,"Msx3",1,"down"
"MA0461.2",0,38,0,7.6,0,1,"Atoh1",1,"down"
"MA0874.1",0,41,0,8.2,0,1,"Arx",1,"down"
"MA0883.1",0,27,0,5.4,0,1,"Dmbx1",1,"down"
"MA0911.1",0,21,0,4.2,0,1,"Hoxa11",1,"down"
"MA1604.1",0,66,0,13.2,0,1,"Ebf2",1,"down"
"MA1622.1",0,76,0,15.2,0,1,"Smad2::Smad3",1,"down"
"MA1628.1",0,132,0,26.4,0,1,"Zic1::Zic2",1,"down"
