"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0005911","GO:0005911",13,"GO:0005911",3.39170811334071,543,"cell-cell junction","cell-cell junction",0.824333333333333,1,0
"GO:0043679","GO:0043679",4,"GO:0150034",3.19991734235442,202,"axon terminus","distal axon",0.654977777777778,0.36,0.935
"GO:0044306","GO:0044306",4,"GO:0150034",3.09566367215051,224,"neuron projection terminus","distal axon",0.848333333333333,0.47425,0.613
"GO:1902495","GO:1902495",11,"GO:1990351",2.95804571560882,396,"transmembrane transporter complex","transporter complex",0.877711111111111,0.27625,0.989
"GO:0019898","GO:0019898",14,"GO:0019898",2.63655889510471,227,"extrinsic component of membrane","extrinsic component of membrane",0.943533333333333,1,0
"GO:0060076","GO:0060076",15,"GO:0060076",2.43252569967601,99,"excitatory synapse","excitatory synapse",0.835755555555556,1,0
"GO:0034702","GO:0034702",11,"GO:1990351",2.09992067682617,301,"monoatomic ion channel complex","transporter complex",0.879,0.2755,0.965
"GO:0030175","GO:0030175",16,"GO:0030175",2.04632210530093,100,"filopodium","filopodium",0.876977777777778,0.5415,0
"GO:0099501","GO:0099501",9,"GO:0070382",2.0210885886832,147,"exocytic vesicle membrane","exocytic vesicle",0.835088888888889,0.211166666666667,0.931
"GO:0030672","GO:0030672",9,"GO:0070382",2.0210885886832,147,"synaptic vesicle membrane","exocytic vesicle",0.695044444444444,0.208666666666667,0.931
"GO:0035770","GO:0035770",17,"GO:0035770",1.99685804592744,264,"ribonucleoprotein granule","ribonucleoprotein granule",0.938866666666667,0.433,0
"GO:0005938","GO:0005938",18,"GO:0005938",1.92359394437854,306,"cell cortex","cell cortex",0.928022222222222,1,0
"GO:0030658","GO:0030658",9,"GO:0070382",1.88969978344149,190,"transport vesicle membrane","exocytic vesicle",0.834555555555555,0.2185,0.909
"GO:0034703","GO:0034703",11,"GO:1990351",1.87701467727521,194,"cation channel complex","transporter complex",0.882266666666667,0.2915,0.933
"GO:0044295","GO:0044295",7,"GO:0030426",1.8684330015173,48,"axonal growth cone","growth cone",0.830244444444444,0.413666666666667,0.881
"GO:1904949","GO:1904949",19,"GO:1904949",1.84861710025979,148,"ATPase complex","ATPase complex",0.968666666666667,1,0
"GO:0043194","GO:0043194",4,"GO:0150034",1.78387056564565,29,"axon initial segment","distal axon",0.862888888888889,0.54825,0.67
"GO:0097440","GO:0097440",20,"GO:0097440",1.51558940121487,30,"apical dendrite","apical dendrite",0.868555555555556,0.709,0
"GO:0098858","GO:0098858",16,"GO:0030175",1.50702716141047,234,"actin-based cell projection","filopodium",0.868422222222222,0.5415,0.917
"GO:0036464","GO:0036464",17,"GO:0035770",1.46055236366671,246,"cytoplasmic ribonucleoprotein granule","ribonucleoprotein granule",0.929355555555556,0.434333333333333,0.991
"GO:0032591","GO:0032591",6,"GO:0044309",1.43679860160766,13,"dendritic spine membrane","neuron spine",0.654866666666667,0.463666666666667,0.802
"GO:0005874","GO:0005874",17,"GO:0035770",1.42510642814869,467,"microtubule","ribonucleoprotein granule",0.943977777777778,0.528,0.71
"GO:0043198","GO:0043198",20,"GO:0097440",1.37163735736354,71,"dendritic shaft","apical dendrite",0.861222222222222,0.709,0.582
