"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0030133","GO:0030133",10,"GO:0008021",3.15295150513764,366,"transport vesicle","synaptic vesicle",0.928209302325581,0.355,0.964
"GO:0043679","GO:0043679",4,"GO:0150034",3.15180973374349,202,"axon terminus","distal axon",0.664720930232558,0.370333333333333,0.935
"GO:0044295","GO:0044295",7,"GO:0030427",3.08600989310811,48,"axonal growth cone","site of polarized growth",0.859674418604651,0.413666666666667,0.878
"GO:0060076","GO:0060076",12,"GO:0060076",3.04311394439184,99,"excitatory synapse","excitatory synapse",0.820883720930233,1,0
"GO:0043209","GO:0043209",13,"GO:0043209",2.97233866333659,208,"myelin sheath","myelin sheath",0.997813953488372,1,0
"GO:0005874","GO:0005874",14,"GO:0005874",2.72915504493497,467,"microtubule","microtubule",0.966883720930233,1,0
"GO:0008328","GO:0008328",15,"GO:0008328",2.49310680255117,44,"ionotropic glutamate receptor complex","ionotropic glutamate receptor complex",0.836976744186047,0.5015,0
"GO:0098878","GO:0098878",15,"GO:0008328",2.40811351757897,46,"neurotransmitter receptor complex","ionotropic glutamate receptor complex",0.864302325581395,0.5015,0.997
"GO:0005938","GO:0005938",16,"GO:0005938",2.23854472836198,306,"cell cortex","cell cortex",0.919883720930233,1,0
"GO:0099522","GO:0099522",17,"GO:0099522",2.16679614749964,49,"cytosolic region","cytosolic region",0.982232558139535,1,0
"GO:0044304","GO:0044304",4,"GO:0150034",1.57794807769603,88,"main axon","distal axon",0.883744186046512,0.482333333333333,0.744
"GO:0043198","GO:0043198",18,"GO:0043198",1.56719252230538,71,"dendritic shaft","dendritic shaft",0.899348837209302,1,0
"GO:0071010","GO:0071010",19,"GO:0071010",1.4948750868718,15,"prespliceosome","prespliceosome",0.920325581395349,0.5,0
"GO:0071004","GO:0071004",19,"GO:0071010",1.4948750868718,15,"U2-type prespliceosome","prespliceosome",0.920325581395349,0.5,1
"GO:0043083","GO:0043083",20,"GO:0043083",1.452715374735,25,"synaptic cleft","synaptic cleft",0.998093023255814,1,0
"GO:0098871","GO:0098871",3,"GO:0099572",1.34327110506917,16,"postsynaptic actin cytoskeleton","postsynaptic specialization",0.793302325581395,0.57,0.606
"GO:0098890","GO:0098890",2,"GO:0097060",1.34327110506917,16,"extrinsic component of postsynaptic membrane","synaptic membrane",0.760186046511628,0.4805,0.693
"GO:0098686","GO:0098686",1,"GO:0098984",1.30672478252082,61,"hippocampal mossy fiber to CA3 synapse","neuron to neuron synapse",0.791767441860465,0.3885,0.824
